iso3,year,polity,national_gdp,schooling,language,family_ties
LAO,2001,0.15,7.24904870681839,4.324,0.6382066,
LAO,2002,0.15,7.29004892322303,4.398,0.6382066,
LAO,2003,0.15,7.33066213833793,4.472,0.6382066,
LAO,2004,0.15,7.38092097300249,4.546,0.6382066,
LAO,2005,0.15,7.45417840999182,4.62,0.6382066,
LAO,2006,0.15,7.53507877416127,4.7,0.6382066,
LAO,2007,0.15,7.68214898555087,4.78,0.6382066,
LAO,2008,0.15,7.74456215761452,4.86,0.6382066,
LAO,2009,0.15,7.82133388460454,4.94,0.6382066,
LAO,2010,0.15,7.87234656753039,5.02,0.6382066,
LAO,2011,0.15,,5.02,0.6382066,
LAO,2012,0.15,,5.02,0.6382066,
LAO,2013,0.15,,5.02,0.6382066,
LBN,1992,,8.87048802627521,,0.1312225,
LBN,1993,,8.94937628602708,,0.1312225,
LBN,1994,,9.01758194055951,,0.1312225,
LBN,1995,,9.07189674197628,,0.1312225,
LBN,1996,,9.10789589062135,,0.1312225,
LBN,1997,,9.02964806054492,,0.1312225,
LBN,1998,,9.06798583605938,,0.1312225,
LBN,1999,,9.02496746422234,,0.1312225,
LBN,2000,,9.02158872162138,,0.1312225,
LBN,2001,,9.06817638734603,,0.1312225,
LBN,2002,,9.0772647388718,,0.1312225,
LBN,2003,,9.10729150336899,,0.1312225,
LBN,2004,,9.18663013570964,,0.1312225,
LBN,2005,0.8,9.18794198486603,,0.1312225,
LBN,2006,0.8,9.21162589453787,,0.1312225,
LBN,2007,0.8,9.27111805097289,,0.1312225,
LBN,2008,0.8,9.33567016548439,,0.1312225,
LBN,2009,0.8,9.40171806572666,,0.1312225,
LBN,2010,0.8,9.44935387188972,,0.1312225,
LBN,2011,0.8,,,0.1312225,
LBN,2012,0.8,,,0.1312225,
LBN,2013,0.8,,,0.1312225,
LBR,1992,0.5,5.77359853017197,3.044,0.9037815,
LBR,1993,0.5,5.34282781688801,3.056,0.9037815,
LBR,1994,0.5,5.11554765864938,3.068,0.9037815,
LBR,1995,0.5,5.08097839588741,3.08,0.9037815,
LBR,1996,0.5,5.17871372752991,3.162,0.9037815,
LBR,1997,0.5,5.82075533406027,3.244,0.9037815,
LBR,1998,0.5,5.96705257278376,3.326,0.9037815,
LBR,1999,0.5,6.12137983962557,3.408,0.9037815,
LBR,2000,0.5,6.28805124135594,3.49,0.9037815,
LBR,2001,0.5,6.29547888713581,3.562,0.9037815,
LBR,2002,0.5,6.30802686200789,3.634,0.9037815,
LBR,2003,0.55,5.94229697253945,3.706,0.9037815,
LBR,2004,0.65,5.9416072200152,3.778,0.9037815,
LBR,2005,0.75,5.93516964490217,3.85,0.9037815,
LBR,2006,0.8,5.98210357669358,3.92,0.9037815,
LBR,2007,0.8,6.10990696636765,3.99,0.9037815,
LBR,2008,0.8,6.09087536336685,4.06,0.9037815,
LBR,2009,0.8,6.09088832540712,4.13,0.9037815,
LBR,2010,0.8,6.12847522289168,4.2,0.9037815,
LBR,2011,0.8,,4.2,0.9037815,
LBR,2012,0.8,,4.2,0.9037815,
LBR,2013,0.8,,4.2,0.9037815,
LBY,1992,0.15,9.87888973960088,5.458,0.0757887,
LBY,1993,0.15,9.82902608212464,5.602,0.0757887,
LBY,1994,0.15,9.73439751949041,5.746,0.0757887,
LBY,1995,0.15,9.76877925397228,5.89,0.0757887,
LBY,1996,0.15,9.71645593116275,6.07,0.0757887,
LBY,1997,0.15,9.83263739384073,6.25,0.0757887,
LBY,1998,0.15,9.65760660815286,6.43,0.0757887,
LBY,1999,0.15,9.65604879462564,6.61,0.0757887,
LBY,2000,0.15,9.74501394192668,6.79,0.0757887,
LBY,2001,0.15,9.62403998337733,6.916,0.0757887,
LBY,2002,0.15,9.6234583021331,7.042,0.0757887,
LBY,2003,0.15,9.7269933356283,7.168,0.0757887,
LBY,2004,0.15,9.77315092127975,7.294,0.0757887,
LBY,2005,0.15,9.79237526913077,7.42,0.0757887,
LBY,2006,0.15,9.8609348316414,7.536,0.0757887,
LBY,2007,0.15,9.88743582104665,7.652,0.0757887,
LBY,2008,0.15,9.88271809811719,7.768,0.0757887,
LBY,2009,0.15,9.85936967552612,7.884,0.0757887,
LBY,2010,0.15,9.87771341373082,8,0.0757887,
LBY,2011,0.5,,8,0.0757887,
LBY,2012,0.5,,8,0.0757887,
LBY,2013,0.5,,8,0.0757887,
LCA,1992,,9.15764944406955,,0.3169297,
LCA,1993,,9.13336922430458,,0.3169297,
LCA,1994,,9.19167600551967,,0.3169297,
LCA,1995,,9.16796174267424,,0.3169297,
LCA,1996,,9.24217031148436,,0.3169297,
LCA,1997,,9.23946897062547,,0.3169297,
LCA,1998,,9.28715772241893,,0.3169297,
LCA,1999,,9.30197858416979,,0.3169297,
LCA,2000,,9.29105030869521,,0.3169297,
LCA,2001,,9.2221500418995,,0.3169297,
LCA,2002,,9.22442604209945,,0.3169297,
LCA,2003,,9.24814569663189,,0.3169297,
LCA,2004,,9.29713232878663,,0.3169297,
LCA,2005,,9.37040566945935,,0.3169297,
LCA,2006,,9.43560411601251,,0.3169297,
LCA,2007,,9.44366425842322,,0.3169297,
LCA,2008,,9.41986046662899,,0.3169297,
LCA,2009,,9.40949453144234,,0.3169297,
LCA,2010,,9.42149926758327,,0.3169297,
LCA,2011,,,,0.3169297,
LCA,2012,,,,0.3169297,
LCA,2013,,,,0.3169297,
LIE,1992,,,,0.2246094,
LIE,1993,,,,0.2246094,
LIE,1994,,,,0.2246094,
LIE,1995,,,,0.2246094,
LIE,1996,,,,0.2246094,
LIE,1997,,,,0.2246094,
LIE,1998,,,,0.2246094,
LIE,1999,,,,0.2246094,
LIE,2000,,,,0.2246094,
LIE,2001,,,,0.2246094,
LIE,2002,,,,0.2246094,
LIE,2003,,,,0.2246094,
LIE,2004,,,,0.2246094,
LIE,2005,,,,0.2246094,
LIE,2006,,,,0.2246094,
LIE,2007,,,,0.2246094,
LIE,2008,,,,0.2246094,
LIE,2009,,,,0.2246094,
LIE,2010,,,,0.2246094,
LIE,2011,,,,0.2246094,
LIE,2012,,,,0.2246094,
LIE,2013,,,,0.2246094,
LKA,1992,0.75,7.59082035283036,8.846,0.4644557,
LKA,1993,0.75,7.65027382625678,9.014,0.4644557,
LKA,1994,0.75,7.69111013728652,9.182,0.4644557,
LKA,1995,0.75,7.73554129759124,9.35,0.4644557,
LKA,1996,0.75,7.7704302715327,9.528,0.4644557,
LKA,1997,0.75,7.80925275116132,9.706,0.4644557,
LKA,1998,0.75,7.84713420597409,9.884,0.4644557,
LKA,1999,0.75,7.8746323751016,10.062,0.4644557,
LKA,2000,0.75,7.91398252112575,10.24,0.4644557,
LKA,2001,0.8,7.89520000360289,10.254,0.4644557,
LKA,2002,0.8,7.92650771439116,10.268,0.4644557,
LKA,2003,0.75,7.97388232773828,10.282,0.4644557,
LKA,2004,0.75,8.01445033903266,10.296,0.4644557,
LKA,2005,0.75,8.06348896653663,10.31,0.4644557,
LKA,2006,0.8,8.12590849816296,10.26,0.4644557,
LKA,2007,0.8,8.18070640856923,10.21,0.4644557,
LKA,2008,0.8,8.23152152256155,10.16,0.4644557,
LKA,2009,0.75,8.25838662326744,10.11,0.4644557,
LKA,2010,0.65,8.30976316383928,10.06,0.4644557,
LKA,2011,0.65,,10.06,0.4644557,
LKA,2012,0.65,,10.06,0.4644557,
LKA,2013,0.65,,10.06,0.4644557,
LSO,1992,0.3,6.6933541481524,5.336,0.2543454,
LSO,1993,0.75,6.74748796829887,5.444,0.2543454,
LSO,1994,0.75,6.79123779758154,5.552,0.2543454,
LSO,1995,0.75,6.7967458816479,5.66,0.2543454,
LSO,1996,0.75,6.87171698373292,5.77,0.2543454,
LSO,1997,0.75,6.94328509356466,5.88,0.2543454,
LSO,1998,0.8,6.87798128317082,5.99,0.2543454,
LSO,1999,0.8,6.92861413679983,6.1,0.2543454,
LSO,2000,0.8,6.98463251327324,6.21,0.2543454,
LSO,2001,0.8,6.95968452412513,6.354,0.2543454,
LSO,2002,0.9,7.05204088570711,6.498,0.2543454,
LSO,2003,0.9,7.08235023289531,6.642,0.2543454,
LSO,2004,0.9,7.10343121117445,6.786,0.2543454,
LSO,2005,0.9,7.07378693816954,6.93,0.2543454,
LSO,2006,0.9,7.13365921795833,6.714,0.2543454,
LSO,2007,0.9,7.1989362929923,6.498,0.2543454,
LSO,2008,0.9,7.23307039584542,6.282,0.2543454,
LSO,2009,0.9,7.22237709805806,6.066,0.2543454,
LSO,2010,0.9,7.24046205256584,5.85,0.2543454,
LSO,2011,0.9,,5.85,0.2543454,
LSO,2012,0.9,,5.85,0.2543454,
LSO,2013,0.9,,5.85,0.2543454,
LTU,1992,1,,8.954,0.3219138,-0.704655587105534
LTU,1993,1,9.02582041795687,9.026,0.3219138,-0.704655587105534
LTU,1994,1,8.88348585943529,9.098,0.3219138,-0.704655587105534
LTU,1995,1,8.89761770423107,9.17,0.3219138,-0.704655587105534
LTU,1996,1,8.94748334732533,9.234,0.3219138,-0.704655587105534
LTU,1997,1,9.01048314407401,9.298,0.3219138,-0.704655587105534
LTU,1998,1,9.07170317120048,9.362,0.3219138,-0.704655587105534
LTU,1999,1,9.0601029217338,9.426,0.3219138,-0.704655587105534
LTU,2000,1,9.09690530138647,9.49,0.3219138,-0.704655587105534
LTU,2001,1,9.16229809470111,9.672,0.3219138,-0.704655587105534
LTU,2002,1,9.23255347566001,9.854,0.3219138,-0.704655587105534
LTU,2003,1,9.33065564964427,10.036,0.3219138,-0.704655587105534
LTU,2004,1,9.39771851997016,10.218,0.3219138,-0.704655587105534
LTU,2005,1,9.47792669427298,10.4,0.3219138,-0.704655587105534
LTU,2006,1,9.55558831462963,10.498,0.3219138,-0.704655587105534
LTU,2007,1,9.64303710658413,10.596,0.3219138,-0.704655587105534
LTU,2008,1,9.67689372667687,10.694,0.3219138,-0.704655587105534
LTU,2009,1,9.53257711788068,10.792,0.3219138,-0.704655587105534
LTU,2010,1,9.5564872171428,10.89,0.3219138,-0.704655587105534
LTU,2011,1,,10.89,0.3219138,-0.704655587105534
LTU,2012,1,,10.89,0.3219138,-0.704655587105534
LTU,2013,1,,10.89,0.3219138,-0.704655587105534
LUX,1992,1,10.7881632144316,9.034,0.6439541,-0.392488595410303
LUX,1993,1,10.8180518180245,9.096,0.6439541,-0.392488595410303
LUX,1994,1,10.8456707027214,9.158,0.6439541,-0.392488595410303
LUX,1995,1,10.845206422065,9.22,0.6439541,-0.392488595410303
LUX,1996,1,10.8434581553753,9.286,0.6439541,-0.392488595410303
LUX,1997,1,10.8904558607527,9.352,0.6439541,-0.392488595410303
LUX,1998,1,10.944405050434,9.418,0.6439541,-0.392488595410303
LUX,1999,1,11.0167127593267,9.484,0.6439541,-0.392488595410303
LUX,2000,1,11.0840718986542,9.55,0.6439541,-0.392488595410303
LUX,2001,1,11.0975203736165,9.692,0.6439541,-0.392488595410303
LUX,2002,1,11.119951088149,9.834,0.6439541,-0.392488595410303
LUX,2003,1,11.1273087841976,9.976,0.6439541,-0.392488595410303
LUX,2004,1,11.1579499610079,10.118,0.6439541,-0.392488595410303
LUX,2005,1,11.2015375083175,10.26,0.6439541,-0.392488595410303
LUX,2006,1,11.2371537580401,10.406,0.6439541,-0.392488595410303
LUX,2007,1,11.2926693935706,10.552,0.6439541,-0.392488595410303
LUX,2008,1,11.2878398428066,10.698,0.6439541,-0.392488595410303
LUX,2009,1,11.2122385468877,10.844,0.6439541,-0.392488595410303
LUX,2010,1,11.2330543524166,10.99,0.6439541,-0.392488595410303
LUX,2011,1,,10.99,0.6439541,-0.392488595410303
LUX,2012,1,,10.99,0.6439541,-0.392488595410303
LUX,2013,1,,10.99,0.6439541,-0.392488595410303
LVA,1992,0.9,,8.39,0.5795139,-0.563653590701403
LVA,1993,0.9,8.63940854831489,8.59,0.5795139,-0.563653590701403
LVA,1994,0.9,8.67679552765489,8.79,0.5795139,-0.563653590701403
LVA,1995,0.9,8.69871107910467,8.99,0.5795139,-0.563653590701403
LVA,1996,0.9,8.74708934250876,9.06,0.5795139,-0.563653590701403
LVA,1997,0.9,8.83537864807967,9.13,0.5795139,-0.563653590701403
LVA,1998,0.9,8.87550882689222,9.2,0.5795139,-0.563653590701403
LVA,1999,0.9,8.91452543633319,9.27,0.5795139,-0.563653590701403
LVA,2000,0.9,8.98598238743637,9.34,0.5795139,-0.563653590701403
LVA,2001,0.9,9.05763462502211,9.524,0.5795139,-0.563653590701403
LVA,2002,0.9,9.1357202966123,9.708,0.5795139,-0.563653590701403
LVA,2003,0.9,9.20531303142002,9.892,0.5795139,-0.563653590701403
LVA,2004,0.9,9.28741354673251,10.076,0.5795139,-0.563653590701403
LVA,2005,0.9,9.39521092099408,10.26,0.5795139,-0.563653590701403
LVA,2006,0.9,9.5085230708457,10.338,0.5795139,-0.563653590701403
LVA,2007,0.9,9.60618589905209,10.416,0.5795139,-0.563653590701403
LVA,2008,0.9,9.59259670055233,10.494,0.5795139,-0.563653590701403
LVA,2009,0.9,9.42524341247269,10.572,0.5795139,-0.563653590701403
LVA,2010,0.9,9.42697759383903,10.65,0.5795139,-0.563653590701403
LVA,2011,0.9,,10.65,0.5795139,-0.563653590701403
LVA,2012,0.9,,10.65,0.5795139,-0.563653590701403
LVA,2013,0.9,,10.65,0.5795139,-0.563653590701403
MAC,1992,,10.0733333999967,5.87,,
MAC,1993,,10.1033552445,5.97,,
MAC,1994,,10.1211082720118,6.07,,
MAC,1995,,10.1382496344842,6.17,,
MAC,1996,,10.1174250324346,6.272,,
MAC,1997,,10.0989535747539,6.374,,
MAC,1998,,10.0378638247993,6.476,,
MAC,1999,,9.99675930201596,6.578,,
MAC,2000,,10.0207094043138,6.68,,
MAC,2001,,10.0364403943824,6.844,,
MAC,2002,,10.1120363322993,7.008,,
MAC,2003,,10.2413541598206,7.172,,
MAC,2004,,10.459452461774,7.336,,
MAC,2005,,10.5170237081925,7.5,,
MAC,2006,,10.6088804254369,7.708,,
MAC,2007,,10.6959782587869,7.916,,
MAC,2008,,10.6865886816661,8.124,,
MAC,2009,,10.6852531923099,8.332,,
MAC,2010,,10.9112695806979,8.54,,
MAC,2011,,,8.54,,
MAC,2012,,,8.54,,
MAC,2013,,,8.54,,
MAR,1992,0.15,7.7319751723202,3.076,0.468344,0.448612437375135
MAR,1993,0.15,7.68429982787495,3.184,0.468344,0.448612437375135
MAR,1994,0.15,7.75981583667091,3.292,0.468344,0.448612437375135
MAR,1995,0.15,7.67657709838598,3.4,0.468344,0.448612437375135
MAR,1996,0.15,7.7749711348843,3.484,0.468344,0.448612437375135
MAR,1997,0.15,7.74787042578957,3.568,0.468344,0.448612437375135
MAR,1998,0.2,7.8172904595372,3.652,0.468344,0.448612437375135
MAR,1999,0.2,7.8011830939494,3.736,0.468344,0.448612437375135
MAR,2000,0.2,7.8023512872399,3.82,0.468344,0.448612437375135
MAR,2001,0.2,7.86944273191927,3.924,0.468344,0.448612437375135
MAR,2002,0.2,7.89189705540024,4.028,0.468344,0.448612437375135
MAR,2003,0.2,7.96165718487342,4.132,0.468344,0.448612437375135
MAR,2004,0.2,8.00124637630647,4.236,0.468344,0.448612437375135
MAR,2005,0.2,8.00585379996089,4.34,0.468344,0.448612437375135
MAR,2006,0.2,8.07238312284201,4.464,0.468344,0.448612437375135
MAR,2007,0.2,8.09564261770044,4.588,0.468344,0.448612437375135
MAR,2008,0.2,8.14712197160433,4.712,0.468344,0.448612437375135
MAR,2009,0.2,8.1705428717519,4.836,0.468344,0.448612437375135
MAR,2010,0.2,8.19489811120183,4.96,0.468344,0.448612437375135
MAR,2011,0.3,,4.96,0.468344,0.448612437375135
MAR,2012,0.3,,4.96,0.468344,0.448612437375135
MAR,2013,0.3,,4.96,0.468344,0.448612437375135
MCO,1992,,,,0.7304891,
MCO,1993,,,,0.7304891,
MCO,1994,,,,0.7304891,
MCO,1995,,,,0.7304891,
MCO,1996,,,,0.7304891,
MCO,1997,,,,0.7304891,
MCO,1998,,,,0.7304891,
MCO,1999,,,,0.7304891,
MCO,2000,,,,0.7304891,
MCO,2001,,,,0.7304891,
MCO,2002,,,,0.7304891,
MCO,2003,,,,0.7304891,
MCO,2004,,,,0.7304891,
MCO,2005,,,,0.7304891,
MCO,2006,,,,0.7304891,
MCO,2007,,,,0.7304891,
MCO,2008,,,,0.7304891,
MCO,2009,,,,0.7304891,
MCO,2010,,,,0.7304891,
MCO,2011,,,,0.7304891,
MCO,2012,,,,0.7304891,
MCO,2013,,,,0.7304891,
MDA,1992,0.75,7.71683225923925,,0.5533224,0.100345208809995
MDA,1993,0.75,7.68650070986337,,0.5533224,0.100345208809995
MDA,1994,0.85,7.40072978032703,,0.5533224,0.100345208809995
MDA,1995,0.85,7.43914175005227,,0.5533224,0.100345208809995
MDA,1996,0.85,7.41588905908565,,0.5533224,0.100345208809995
MDA,1997,0.85,7.47611490963418,,0.5533224,0.100345208809995
MDA,1998,0.85,7.41051460823078,,0.5533224,0.100345208809995
MDA,1999,0.85,7.29130632801406,,0.5533224,0.100345208809995
MDA,2000,0.85,7.35157208628595,,0.5533224,0.100345208809995
MDA,2001,0.9,7.3931515253402,,0.5533224,0.100345208809995
MDA,2002,0.9,7.48549382155244,,0.5533224,0.100345208809995
MDA,2003,0.9,7.5632895104712,,0.5533224,0.100345208809995
MDA,2004,0.9,7.61409644297261,,0.5533224,0.100345208809995
MDA,2005,0.95,7.69350868244767,,0.5533224,0.100345208809995
MDA,2006,0.95,7.74226796808272,,0.5533224,0.100345208809995
MDA,2007,0.95,7.75700398330671,,0.5533224,0.100345208809995
MDA,2008,0.95,7.83099099453077,,0.5533224,0.100345208809995
MDA,2009,0.95,7.81444115091518,,0.5533224,0.100345208809995
MDA,2010,0.95,7.8798523518776,,0.5533224,0.100345208809995
MDA,2011,0.95,,,0.5533224,0.100345208809995
MDA,2012,0.95,,,0.5533224,0.100345208809995
MDA,2013,0.95,,,0.5533224,0.100345208809995
MDG,1992,0.95,6.70480641407928,,0.020432,
MDG,1993,0.95,6.68623295820072,,0.020432,
MDG,1994,0.95,6.66820200013137,,0.020432,
MDG,1995,0.95,6.65506005498859,,0.020432,
MDG,1996,0.95,6.64585500535824,,0.020432,
MDG,1997,0.95,6.63758005607373,,0.020432,
MDG,1998,0.85,6.63414817650087,,0.020432,
MDG,1999,0.85,6.65992027800594,,0.020432,
MDG,2000,0.85,6.66856471754865,,0.020432,
MDG,2001,0.85,6.6873470222241,,0.020432,
MDG,2002,0.85,6.50474134420757,,0.020432,
MDG,2003,0.85,6.52279390640985,,0.020432,
MDG,2004,0.85,6.53642418088212,,0.020432,
MDG,2005,0.85,6.57577560531666,,0.020432,
MDG,2006,0.85,6.60212038314111,,0.020432,
MDG,2007,0.85,6.61827365136848,,0.020432,
MDG,2008,0.85,6.58244251286053,,0.020432,
MDG,2009,0.5,6.55111300273838,,0.020432,
MDG,2010,0.5,6.55476057212708,,0.020432,
MDG,2011,0.65,,,0.020432,
MDG,2012,0.65,,,0.020432,
MDG,2013,0.65,,,0.020432,
MDV,1992,,7.66947222936081,4.302,,
MDV,1993,,7.691839052781,4.238,,
MDV,1994,,7.72025386976695,4.174,,
MDV,1995,,7.76160133006693,4.11,,
MDV,1996,,7.84017322066126,4.14,,
MDV,1997,,7.90504109111905,4.17,,
MDV,1998,,7.97831342084175,4.2,,
MDV,1999,,7.95408188736153,4.23,,
MDV,2000,,8.03592860322263,4.26,,
MDV,2001,,8.05019651872585,4.346,,
MDV,2002,,8.09329619410504,4.432,,
MDV,2003,,8.26979620452369,4.518,,
MDV,2004,,8.3450883692581,4.604,,
MDV,2005,,8.32679190605227,4.69,,
MDV,2006,,8.3637987703832,4.956,,
MDV,2007,,8.43085775452398,5.222,,
MDV,2008,,8.43941170294682,5.488,,
MDV,2009,,8.3787911092699,5.754,,
MDV,2010,,8.29493106168587,6.02,,
MDV,2011,,,6.02,,
MDV,2012,,,6.02,,
MDV,2013,,,6.02,,
MEX,1992,0.5,9.20301661894841,6.762,0.151119,0.0836136183236711
MEX,1993,0.5,9.19991499929001,6.908,0.151119,0.0836136183236711
MEX,1994,0.7,9.23081332426024,7.054,0.151119,0.0836136183236711
MEX,1995,0.7,9.11855301730742,7.2,0.151119,0.0836136183236711
MEX,1996,0.7,9.15847832820768,7.292,0.151119,0.0836136183236711
MEX,1997,0.8,9.21939133683781,7.384,0.151119,0.0836136183236711
MEX,1998,0.8,9.25665193628661,7.476,0.151119,0.0836136183236711
MEX,1999,0.8,9.28370849073444,7.568,0.151119,0.0836136183236711
MEX,2000,0.9,9.33986093047331,7.66,0.151119,0.0836136183236711
MEX,2001,0.9,9.32391784285135,7.818,0.151119,0.0836136183236711
MEX,2002,0.9,9.31843443435853,7.976,0.151119,0.0836136183236711
MEX,2003,0.9,9.31037515298177,8.134,0.151119,0.0836136183236711
MEX,2004,0.9,9.34096908992621,8.292,0.151119,0.0836136183236711
MEX,2005,0.9,9.36236267893826,8.45,0.151119,0.0836136183236711
MEX,2006,0.9,9.40145192762252,8.518,0.151119,0.0836136183236711
MEX,2007,0.9,9.42336420361575,8.586,0.151119,0.0836136183236711
MEX,2008,0.9,9.42414629001013,8.654,0.151119,0.0836136183236711
MEX,2009,0.9,9.34374459857795,8.722,0.151119,0.0836136183236711
MEX,2010,0.9,9.38759894053181,8.79,0.151119,0.0836136183236711
MEX,2011,0.9,,8.79,0.151119,0.0836136183236711
MEX,2012,0.9,,8.79,0.151119,0.0836136183236711
MEX,2013,0.9,,8.79,0.151119,0.0836136183236711
MHL,1992,,8.92855836212691,,0.0600925425154739,
MHL,1993,,8.97210401538873,,0.0600925425154739,
MHL,1994,,9.01641117459529,,0.0600925425154739,
MHL,1995,,9.08371254127125,,0.0600925425154739,
MHL,1996,,8.96747389597271,,0.0600925425154739,
MHL,1997,,8.89914018057061,,0.0600925425154739,
MHL,1998,,8.84921876456701,,0.0600925425154739,
MHL,1999,,8.80653214810192,,0.0600925425154739,
MHL,2000,,8.84208441588522,,0.0600925425154739,
MHL,2001,,8.86095764564306,,0.0600925425154739,
MHL,2002,,8.87900091756185,,0.0600925425154739,
MHL,2003,,8.88719673599377,,0.0600925425154739,
MHL,2004,,8.92936954850823,,0.0600925425154739,
MHL,2005,,8.9266910902683,,0.0600925425154739,
MHL,2006,,8.91290383682541,,0.0600925425154739,
MHL,2007,,8.90363851066384,,0.0600925425154739,
MHL,2008,,8.89629492186105,,0.0600925425154739,
MHL,2009,,8.8542719248525,,0.0600925425154739,
MHL,2010,,8.8387501882827,,0.0600925425154739,
MHL,2011,,,,0.0600925425154739,
MHL,2012,,,,0.0600925425154739,
MHL,2013,,,,0.0600925425154739,
MKD,1992,,8.64100322061283,,0.5020711,0.286001600545526
MKD,1993,0.8,8.63875892940239,,0.5020711,0.286001600545526
MKD,1994,0.8,8.62917687116222,,0.5020711,0.286001600545526
MKD,1995,0.8,8.60830287094966,,0.5020711,0.286001600545526
MKD,1996,0.8,8.6125662476438,,0.5020711,0.286001600545526
MKD,1997,0.8,8.61276833695041,,0.5020711,0.286001600545526
MKD,1998,0.8,8.64085211252503,,0.5020711,0.286001600545526
MKD,1999,0.8,8.68125687315667,,0.5020711,0.286001600545526
MKD,2000,0.8,8.71734194422093,,0.5020711,0.286001600545526
MKD,2001,0.8,8.67443569464487,,0.5020711,0.286001600545526
MKD,2002,0.95,8.67397600508649,,0.5020711,0.286001600545526
MKD,2003,0.95,8.70438249247949,,0.5020711,0.286001600545526
MKD,2004,0.95,8.74820443845927,,0.5020711,0.286001600545526
MKD,2005,0.95,8.79076314113063,,0.5020711,0.286001600545526
MKD,2006,0.95,8.83664565713148,,0.5020711,0.286001600545526
MKD,2007,0.95,8.89018692505757,,0.5020711,0.286001600545526
MKD,2008,0.95,8.94225532917703,,0.5020711,0.286001600545526
MKD,2009,0.95,8.92876938737205,,0.5020711,0.286001600545526
MKD,2010,0.95,8.93964219924514,,0.5020711,0.286001600545526
MKD,2011,0.95,,,0.5020711,0.286001600545526
MKD,2012,0.95,,,0.5020711,0.286001600545526
MKD,2013,0.95,,,0.5020711,0.286001600545526
MLI,1992,0.7,6.51574315713753,0.938,0.838758,
MLI,1993,0.7,6.55689761119177,0.962,0.838758,
MLI,1994,0.7,6.52680951391258,0.986,0.838758,
MLI,1995,0.7,6.55916516435583,1.01,0.838758,
MLI,1996,0.7,6.57470713841138,1.054,0.838758,
MLI,1997,0.75,6.58642818041814,1.098,0.838758,
MLI,1998,0.75,6.63986232155224,1.142,0.838758,
MLI,1999,0.75,6.65939112135684,1.186,0.838758,
MLI,2000,0.75,6.59091290718159,1.23,0.838758,
MLI,2001,0.75,6.66751067384318,1.33,0.838758,
MLI,2002,0.75,6.6748266911649,1.43,0.838758,
MLI,2003,0.75,6.73099139956476,1.53,0.838758,
MLI,2004,0.75,6.73962832536539,1.63,0.838758,
MLI,2005,0.85,6.76905707021373,1.73,0.838758,
MLI,2006,0.85,6.79997904608312,1.778,0.838758,
MLI,2007,0.85,6.82080728392201,1.826,0.838758,
MLI,2008,0.85,6.8667199493534,1.874,0.838758,
MLI,2009,0.85,6.88865037547989,1.922,0.838758,
MLI,2010,0.85,6.90572314166904,1.97,0.838758,
MLI,2011,0.85,,1.97,0.838758,
MLI,2012,0.5,,1.97,0.838758,
MLI,2013,0.75,,1.97,0.838758,
MLT,1992,,9.57950476616742,8.982,0.090691,0.468751484069485
MLT,1993,,9.61525939787526,9.108,0.090691,0.468751484069485
MLT,1994,,9.66705610581827,9.234,0.090691,0.468751484069485
MLT,1995,,9.70173152998622,9.36,0.090691,0.468751484069485
MLT,1996,,9.72495209838165,9.444,0.090691,0.468751484069485
MLT,1997,,9.76508866657735,9.528,0.090691,0.468751484069485
MLT,1998,,9.80378638031946,9.612,0.090691,0.468751484069485
MLT,1999,,9.8451483790326,9.696,0.090691,0.468751484069485
MLT,2000,,9.9026483029647,9.78,0.090691,0.468751484069485
MLT,2001,,9.87048591628059,9.85,0.090691,0.468751484069485
MLT,2002,,9.88617823400273,9.92,0.090691,0.468751484069485
MLT,2003,,9.89085771424112,9.99,0.090691,0.468751484069485
MLT,2004,,9.88426689805092,10.06,0.090691,0.468751484069485
MLT,2005,,9.91905572127134,10.13,0.090691,0.468751484069485
MLT,2006,,9.93883617033309,10.208,0.090691,0.468751484069485
MLT,2007,,9.97552122130935,10.286,0.090691,0.468751484069485
MLT,2008,,10.0077739236622,10.364,0.090691,0.468751484069485
MLT,2009,,9.97393993634328,10.442,0.090691,0.468751484069485
MLT,2010,,9.99197416141507,10.52,0.090691,0.468751484069485
MLT,2011,,,10.52,0.090691,0.468751484069485
MLT,2012,,,10.52,0.090691,0.468751484069485
MLT,2013,,,10.52,0.090691,0.468751484069485
MMR,1992,0.25,,2.986,0.5072459,
MMR,1993,0.25,,3.064,0.5072459,
MMR,1994,0.25,,3.142,0.5072459,
MMR,1995,0.25,,3.22,0.5072459,
MMR,1996,0.25,,3.314,0.5072459,
MMR,1997,0.25,,3.408,0.5072459,
MMR,1998,0.25,,3.502,0.5072459,
MMR,1999,0.25,,3.596,0.5072459,
MMR,2000,0.25,,3.69,0.5072459,
MMR,2001,0.25,,3.798,0.5072459,
MMR,2002,0.25,,3.906,0.5072459,
MMR,2003,0.25,,4.014,0.5072459,
MMR,2004,0.2,,4.122,0.5072459,
MMR,2005,0.2,,4.23,0.5072459,
MMR,2006,0.2,,4.354,0.5072459,
MMR,2007,0.2,,4.478,0.5072459,
MMR,2008,0.2,,4.602,0.5072459,
MMR,2009,0.2,,4.726,0.5072459,
MMR,2010,0.2,,4.85,0.5072459,
MMR,2011,0.35,,4.85,0.5072459,
MMR,2012,0.35,,4.85,0.5072459,
MMR,2013,0.35,,4.85,0.5072459,
MNE,1992,,8.53584569783179,,,0.293558750866344
