GID_2,year,ln_rgdppc,lnpop,GID_0
IND.19.1_1,2005,7.60003676880118,7.58990394187814,IND
IND.19.1_1,2006,7.60003676880118,7.58990394187814,IND
IND.19.1_1,2007,7.60003676880118,7.58990394187814,IND
IND.19.1_1,2008,7.60003676880118,7.58990394187814,IND
IND.19.1_1,2009,7.60003676880118,7.58990394187814,IND
IND.19.20_1,1992,6.99648223625849,8.20692294872075,IND
IND.19.20_1,1993,7.01081269938952,8.2272069593589,IND
IND.19.20_1,1994,7.02514316252054,8.24749096999704,IND
IND.19.20_1,1995,7.03947362565157,8.26777498063518,IND
IND.19.20_1,1996,7.05994537034444,8.28656568078067,IND
IND.19.20_1,1997,7.08041711503732,8.30535638092616,IND
IND.19.20_1,1998,7.10088885973019,8.32414708107164,IND
IND.19.20_1,1999,7.12136060442306,8.34293778121713,IND
IND.19.20_1,2000,7.14183234911594,8.36172848136262,IND
IND.19.20_1,2001,7.17710628977008,8.37810056780729,IND
IND.19.20_1,2002,7.21238023042422,8.39447265425195,IND
IND.19.20_1,2003,7.24765417107836,8.41084474069661,IND
IND.19.20_1,2004,7.2829281117325,8.42721682714128,IND
IND.19.20_1,2005,7.31820205238664,8.44358891358594,IND
IND.19.20_1,2006,7.31820205238664,8.44358891358594,IND
IND.19.20_1,2007,7.31820205238664,8.44358891358594,IND
IND.19.20_1,2008,7.31820205238664,8.44358891358594,IND
IND.19.20_1,2009,7.31820205238664,8.44358891358594,IND
IND.19.21_1,1992,7.10147703348429,7.25708150401267,IND
IND.19.21_1,1993,7.12109259302232,7.27715255378098,IND
IND.19.21_1,1994,7.14070815256034,7.29722360354929,IND
IND.19.21_1,1995,7.16032371209837,7.3172946533176,IND
IND.19.21_1,1996,7.17919192158794,7.3358680483975,IND
IND.19.21_1,1997,7.19806013107752,7.35444144347739,IND
IND.19.21_1,1998,7.21692834056709,7.37301483855728,IND
IND.19.21_1,1999,7.23579655005667,7.39158823363717,IND
IND.19.21_1,2000,7.25466475954624,7.41016162871707,IND
IND.19.21_1,2001,7.28935212146139,7.42631272577682,IND
IND.19.21_1,2002,7.32403948337654,7.44246382283657,IND
IND.19.21_1,2003,7.35872684529169,7.45861491989632,IND
IND.19.21_1,2004,7.39341420720684,7.47476601695607,IND
IND.19.21_1,2005,7.42810156912198,7.49091711401582,IND
IND.19.21_1,2006,7.42810156912198,7.49091711401582,IND
IND.19.21_1,2007,7.42810156912198,7.49091711401582,IND
IND.19.21_1,2008,7.42810156912198,7.49091711401582,IND
IND.19.21_1,2009,7.42810156912198,7.49091711401582,IND
IND.19.25_1,1992,7.1091901368059,7.82693957426988,IND
IND.19.25_1,1993,7.12857835681292,7.84719021930253,IND
IND.19.25_1,1994,7.14796657681995,7.86744086433518,IND
IND.19.25_1,1995,7.16735479682698,7.88769150936783,IND
IND.19.25_1,1996,7.18704821466177,7.90644916602598,IND
IND.19.25_1,1997,7.20674163249655,7.92520682268414,IND
IND.19.25_1,1998,7.22643505033134,7.94396447934229,IND
IND.19.25_1,1999,7.24612846816612,7.96272213600045,IND
IND.19.25_1,2000,7.26582188600091,7.9814797926586,IND
IND.19.25_1,2001,7.30153056500205,7.99781876184762,IND
IND.19.25_1,2002,7.33723924400318,8.01415773103665,IND
IND.19.25_1,2003,7.37294792300432,8.03049670022567,IND
IND.19.25_1,2004,7.40865660200545,8.0468356694147,IND
IND.19.25_1,2005,7.44436528100659,8.06317463860372,IND
IND.19.25_1,2006,7.44436528100659,8.06317463860372,IND
IND.19.25_1,2007,7.44436528100659,8.06317463860372,IND
IND.19.25_1,2008,7.44436528100659,8.06317463860372,IND
IND.19.25_1,2009,7.44436528100659,8.06317463860372,IND
IND.19.27_1,1992,7.10147703348429,7.66899610513723,IND
IND.19.27_1,1993,7.12109259302232,7.68906689371155,IND
IND.19.27_1,1994,7.14070815256034,7.70913768228586,IND
IND.19.27_1,1995,7.16032371209837,7.72920847086017,IND
IND.19.27_1,1996,7.17919192158794,7.74778227745154,IND
IND.19.27_1,1997,7.19806013107752,7.76635608404291,IND
IND.19.27_1,1998,7.21692834056709,7.78492989063428,IND
IND.19.27_1,1999,7.23579655005667,7.80350369722565,IND
IND.19.27_1,2000,7.25466475954624,7.82207750381702,IND
IND.19.27_1,2001,7.28935212143029,7.83822859541219,IND
IND.19.27_1,2002,7.32403948331433,7.85437968700737,IND
IND.19.27_1,2003,7.35872684519837,7.87053077860254,IND
IND.19.27_1,2004,7.39341420708241,7.88668187019771,IND
IND.19.27_1,2005,7.42810156896645,7.90283296179289,IND
IND.19.27_1,2006,7.42810156896645,7.90283296179289,IND
IND.19.27_1,2007,7.42810156896645,7.90283296179289,IND
IND.19.27_1,2008,7.42810156896645,7.90283296179289,IND
IND.19.27_1,2009,7.42810156896645,7.90283296179289,IND
IND.19.28_1,1992,7.14066230524103,7.43939181030627,IND
IND.19.28_1,1993,7.15912371614921,7.46120569092115,IND
IND.19.28_1,1994,7.1775851270574,7.48301957153603,IND
IND.19.28_1,1995,7.19604653796558,7.50483345215092,IND
IND.19.28_1,1996,7.21895766061787,7.52517517711326,IND
IND.19.28_1,1997,7.24186878327016,7.5455169020756,IND
IND.19.28_1,1998,7.26477990592245,7.56585862703794,IND
IND.19.28_1,1999,7.28769102857474,7.58620035200028,IND
IND.19.28_1,2000,7.31060215122703,7.60654207696262,IND
IND.19.28_1,2001,7.35023837330415,7.62448547441372,IND
IND.19.28_1,2002,7.38987459538126,7.64242887186482,IND
IND.19.28_1,2003,7.42951081745837,7.66037226931591,IND
IND.19.28_1,2004,7.46914703953548,7.67831566676701,IND
IND.19.28_1,2005,7.50878326161259,7.69625906421811,IND
IND.19.28_1,2006,7.50878326161259,7.69625906421811,IND
IND.19.28_1,2007,7.50878326161259,7.69625906421811,IND
IND.19.28_1,2008,7.50878326161259,7.69625906421811,IND
IND.19.28_1,2009,7.50878326161259,7.69625906421811,IND
IND.19.30_1,1992,7.10147703348429,7.64408390094109,IND
IND.19.30_1,1993,7.12109259302232,7.66415434372979,IND
IND.19.30_1,1994,7.14070815256034,7.68422478651849,IND
IND.19.30_1,1995,7.16032371209837,7.7042952293072,IND
IND.19.30_1,1996,7.17919192158794,7.72286924240227,IND
IND.19.30_1,1997,7.19806013107752,7.74144325549735,IND
IND.19.30_1,1998,7.21692834056709,7.76001726859242,IND
IND.19.30_1,1999,7.23579655005667,7.7785912816875,IND
IND.19.30_1,2000,7.25466475954624,7.79716529478257,IND
IND.19.30_1,2001,7.28935212140605,7.81331642566287,IND
IND.19.30_1,2002,7.32403948326586,7.82946755654317,IND
IND.19.30_1,2003,7.35872684512567,7.84561868742347,IND
IND.19.30_1,2004,7.39341420698548,7.86176981830377,IND
IND.19.30_1,2005,7.42810156884529,7.87792094918407,IND
IND.19.30_1,2006,7.42810156884529,7.87792094918407,IND
IND.19.30_1,2007,7.42810156884529,7.87792094918407,IND
IND.19.30_1,2008,7.42810156884529,7.87792094918407,IND
IND.19.30_1,2009,7.42810156884529,7.87792094918407,IND
IND.19.32_1,1992,7.09153372699503,7.48789638412547,IND
IND.19.32_1,1993,7.1106928350678,7.50797027794927,IND
IND.19.32_1,1994,7.12985194314057,7.52804417177307,IND
IND.19.32_1,1995,7.14901105121334,7.54811806559687,IND
IND.19.32_1,1996,7.16798074685025,7.56669463571989,IND
IND.19.32_1,1997,7.18695044248717,7.5852712058429,IND
IND.19.32_1,1998,7.20592013812408,7.60384777596592,IND
IND.19.32_1,1999,7.224889833761,7.62242434608893,IND
IND.19.32_1,2000,7.24385952939791,7.64100091621195,IND
IND.19.32_1,2001,7.27856024406887,7.65715513846447,IND
IND.19.32_1,2002,7.31326095873983,7.673309360717,IND
IND.19.32_1,2003,7.34796167341079,7.68946358296953,IND
IND.19.32_1,2004,7.38266238808175,7.70561780522206,IND
IND.19.32_1,2005,7.41736310275271,7.72177202747458,IND
IND.19.32_1,2006,7.41736310275271,7.72177202747458,IND
IND.19.32_1,2007,7.41736310275271,7.72177202747458,IND
IND.19.32_1,2008,7.41736310275271,7.72177202747458,IND
IND.19.32_1,2009,7.41736310275271,7.72177202747458,IND
IND.19.33_1,1992,7.10147703348429,7.46178793598223,IND
IND.19.33_1,1993,7.12109259302232,7.48185837253777,IND
IND.19.33_1,1994,7.14070815256034,7.50192880909331,IND
IND.19.33_1,1995,7.16032371209837,7.52199924564884,IND
IND.19.33_1,1996,7.17919192158794,7.54057334389897,IND
IND.19.33_1,1997,7.19806013107752,7.5591474421491,IND
IND.19.33_1,1998,7.21692834056709,7.57772154039923,IND
IND.19.33_1,1999,7.23579655005667,7.59629563864936,IND
IND.19.33_1,2000,7.25466475954624,7.6148697368995,IND
IND.19.33_1,2001,7.28935212144088,7.63102079131085,IND
IND.19.33_1,2002,7.32403948333552,7.64717184572221,IND
IND.19.33_1,2003,7.35872684523015,7.66332290013356,IND
IND.19.33_1,2004,7.39341420712479,7.67947395454492,IND
IND.19.33_1,2005,7.42810156901943,7.69562500895627,IND
IND.19.33_1,2006,7.42810156901943,7.69562500895627,IND
IND.19.33_1,2007,7.42810156901943,7.69562500895627,IND
IND.19.33_1,2008,7.42810156901943,7.69562500895627,IND
IND.19.33_1,2009,7.42810156901943,7.69562500895627,IND
IND.19.34_1,1992,7.10320093134089,7.24747664910675,IND
IND.19.34_1,1993,7.12276567128848,7.26763476726301,IND
IND.19.34_1,1994,7.14233041123607,7.28779288541927,IND
IND.19.34_1,1995,7.16189515118366,7.30795100357554,IND
IND.19.34_1,1996,7.18094907855697,7.32661455999785,IND
IND.19.34_1,1997,7.20000300593028,7.34527811642016,IND
IND.19.34_1,1998,7.21905693330359,7.36394167284248,IND
IND.19.34_1,1999,7.23811086067689,7.38260522926479,IND
IND.19.34_1,2000,7.2571647880502,7.40126878568711,IND
IND.19.34_1,2001,7.29208253382409,7.41751142743081,IND
IND.19.34_1,2002,7.32700027959797,7.43375406917451,IND
IND.19.34_1,2003,7.36191802537186,7.44999671091821,IND
IND.19.34_1,2004,7.39683577114574,7.46623935266192,IND
IND.19.34_1,2005,7.43175351691963,7.48248199440562,IND
IND.19.34_1,2006,7.43175351691963,7.48248199440562,IND
IND.19.34_1,2007,7.43175351691963,7.48248199440562,IND
IND.19.34_1,2008,7.43175351691963,7.48248199440562,IND
IND.19.34_1,2009,7.43175351691963,7.48248199440562,IND
IND.19.37_1,1992,7.10147664617242,7.2726424962602,IND
IND.19.37_1,1993,7.12109218802034,7.29271325335814,IND
IND.19.37_1,1994,7.14070772986826,7.31278401045609,IND
IND.19.37_1,1995,7.16032327171618,7.33285476755404,IND
IND.19.37_1,1996,7.17919148509909,7.35142835477678,IND
IND.19.37_1,1997,7.198059698482,7.37000194199952,IND
IND.19.37_1,1998,7.21692791186491,7.38857552922226,IND
IND.19.37_1,1999,7.23579612524782,7.40714911644501,IND
IND.19.37_1,2000,7.25466433863073,7.42572270366775,IND
IND.19.37_1,2001,7.28935170106701,7.4418739659854,IND
IND.19.37_1,2002,7.32403906350329,7.45802522830305,IND
IND.19.37_1,2003,7.35872642593957,7.4741764906207,IND
IND.19.37_1,2004,7.39341378837585,7.49032775293835,IND
IND.19.37_1,2005,7.42810115081212,7.506479015256,IND
IND.19.37_1,2006,7.42810115081212,7.506479015256,IND
IND.19.37_1,2007,7.42810115081212,7.506479015256,IND
IND.19.37_1,2008,7.42810115081212,7.506479015256,IND
IND.19.37_1,2009,7.42810115081212,7.506479015256,IND
IND.19.39_1,1992,7.10147703348429,7.95943169754011,IND
IND.19.39_1,1993,7.12109259302232,7.97950229896792,IND
IND.19.39_1,1994,7.14070815256034,7.99957290039572,IND
IND.19.39_1,1995,7.16032371209837,8.01964350182353,IND
IND.19.39_1,1996,7.17919192158794,8.03821735395219,IND
IND.19.39_1,1997,7.19806013107752,8.05679120608085,IND
IND.19.39_1,1998,7.21692834056709,8.07536505820952,IND
IND.19.39_1,1999,7.23579655005667,8.09393891033818,IND
IND.19.39_1,2000,7.25466475954624,8.11251276246684,IND
IND.19.39_1,2001,7.28935212142197,8.12866377035198,IND
IND.19.39_1,2002,7.3240394832977,8.14481477823713,IND
IND.19.39_1,2003,7.35872684517342,8.16096578612227,IND
IND.19.39_1,2004,7.39341420704915,8.17711679400741,IND
IND.19.39_1,2005,7.42810156892487,8.19326780189255,IND
IND.19.39_1,2006,7.42810156892487,8.19326780189255,IND
IND.19.39_1,2007,7.42810156892487,8.19326780189255,IND
IND.19.39_1,2008,7.42810156892487,8.19326780189255,IND
IND.19.39_1,2009,7.42810156892487,8.19326780189255,IND
IND.19.43_1,1992,7.11493050522217,7.90409939305885,IND
IND.19.43_1,1993,7.1311583980764,7.92661149755106,IND
IND.19.43_1,1994,7.14738629093062,7.94912360204327,IND
IND.19.43_1,1995,7.16361418378484,7.97163570653548,IND
IND.19.43_1,1996,7.18849252088186,7.99267600129864,IND
IND.19.43_1,1997,7.21337085797887,8.01371629606181,IND
IND.19.43_1,1998,7.23824919507589,8.03475659082497,IND
IND.19.43_1,1999,7.2631275321729,8.05579688558813,IND
IND.19.43_1,2000,7.28800586926992,8.07683718035129,IND
IND.19.43_1,2001,7.32948496353223,8.09547968157219,IND
IND.19.43_1,2002,7.37096405779453,8.11412218279309,IND
IND.19.43_1,2003,7.41244315205684,8.13276468401399,IND
IND.19.43_1,2004,7.45392224631915,8.15140718523489,IND
IND.19.43_1,2005,7.49540134058145,8.17004968645579,IND
IND.19.43_1,2006,7.49540134058145,8.17004968645579,IND
IND.19.43_1,2007,7.49540134058145,8.17004968645579,IND
IND.19.43_1,2008,7.49540134058145,8.17004968645579,IND
IND.19.43_1,2009,7.49540134058145,8.17004968645579,IND
IND.19.44_1,1992,6.96732597369623,7.83761267255102,IND
IND.19.44_1,1993,6.98037634980847,7.8577478642811,IND
IND.19.44_1,1994,6.99342672592071,7.87788305601118,IND
IND.19.44_1,1995,7.00647710203296,7.89801824774126,IND
IND.19.44_1,1996,7.02698061208745,7.91665655452452,IND
IND.19.44_1,1997,7.04748412214195,7.93529486130778,IND
IND.19.44_1,1998,7.06798763219644,7.95393316809104,IND
IND.19.44_1,1999,7.08849114225094,7.9725714748743,IND
IND.19.44_1,2000,7.10899465230544,7.99120978165756,IND
IND.19.44_1,2001,7.14391960101835,8.00742570762613,IND
IND.19.44_1,2002,7.17884454973127,8.0236416335947,IND
IND.19.44_1,2003,7.21376949844418,8.03985755956327,IND
IND.19.44_1,2004,7.2486944471571,8.05607348553184,IND
IND.19.44_1,2005,7.28361939587001,8.0722894115004,IND
IND.19.44_1,2006,7.28361939587001,8.0722894115004,IND
IND.19.44_1,2007,7.28361939587001,8.0722894115004,IND
IND.19.44_1,2008,7.28361939587001,8.0722894115004,IND
IND.19.44_1,2009,7.28361939587001,8.0722894115004,IND
IND.19.45_1,1992,6.91719865869727,7.56298095315595,IND
IND.19.45_1,1993,6.92755573023551,7.5831357077691,IND
IND.19.45_1,1994,6.93791280177374,7.60329046238226,IND
IND.19.45_1,1995,6.94826987331198,7.62344521699541,IND
IND.19.45_1,1996,6.96953808130902,7.64210280932996,IND
IND.19.45_1,1997,6.99080628930606,7.66076040166451,IND
IND.19.45_1,1998,7.01207449730311,7.67941799399906,IND
IND.19.45_1,1999,7.03334270530015,7.69807558633362,IND
IND.19.45_1,2000,7.0546109132972,7.71673317866817,IND
IND.19.45_1,2001,7.08965693835567,7.7329681964618,IND
IND.19.45_1,2002,7.12470296341414,7.74920321425543,IND
IND.19.45_1,2003,7.15974898847261,7.76543823204906,IND
IND.19.45_1,2004,7.19479501353109,7.78167324984269,IND
IND.19.45_1,2005,7.22984103858956,7.79790826763632,IND
IND.19.45_1,2006,7.22984103858956,7.79790826763632,IND
IND.19.45_1,2007,7.22984103858956,7.79790826763632,IND
IND.19.45_1,2008,7.22984103858956,7.79790826763632,IND
IND.19.45_1,2009,7.22984103858956,7.79790826763632,IND
IND.19.47_1,1992,6.86526395104609,7.77113888005829,IND
IND.19.47_1,1993,6.87268080972388,7.79133952714581,IND
IND.19.47_1,1994,6.88009766840167,7.81154017423333,IND
IND.19.47_1,1995,6.88751452707946,7.83174082132086,IND
IND.19.47_1,1996,6.90966864208753,7.85044490940133,IND
IND.19.47_1,1997,6.9318227570956,7.86914899748181,IND
IND.19.47_1,1998,6.95397687210367,7.88785308556228,IND
IND.19.47_1,1999,6.97613098711174,7.90655717364276,IND
IND.19.47_1,2000,6.9982851021198,7.92526126172323,IND
IND.19.47_1,2001,7.03347556030509,7.94154269622332,IND
IND.19.47_1,2002,7.06866601849037,7.95782413072341,IND
IND.19.47_1,2003,7.10385647667566,7.97410556522349,IND
IND.19.47_1,2004,7.13904693486094,7.99038699972358,IND
IND.19.47_1,2005,7.17423739304623,8.00666843422367,IND
IND.19.47_1,2006,7.17423739304623,8.00666843422367,IND
IND.19.47_1,2007,7.17423739304623,8.00666843422367,IND
IND.19.47_1,2008,7.17423739304623,8.00666843422367,IND
IND.19.47_1,2009,7.17423739304623,8.00666843422367,IND
IND.19.49_1,1992,7.08017413667495,7.81383052937974,IND
IND.19.49_1,1993,7.09880610463879,7.83390662462188,IND
IND.19.49_1,1994,7.11743807260262,7.85398271986402,IND
IND.19.49_1,1995,7.13607004056645,7.87405881510616,IND
IND.19.49_1,1996,7.15515944865367,7.89263747524025,IND
IND.19.49_1,1997,7.17424885674089,7.91121613537434,IND
IND.19.49_1,1998,7.19333826482811,7.92979479550843,IND
IND.19.49_1,1999,7.21242767291533,7.94837345564252,IND
IND.19.49_1,2000,7.23151708100255,7.96695211577661,IND
IND.19.49_1,2001,7.26623387840273,7.98310868950223,IND
IND.19.49_1,2002,7.30095067580292,7.99926526322785,IND
IND.19.49_1,2003,7.33566747320311,8.01542183695347,IND
IND.19.49_1,2004,7.3703842706033,8.03157841067908,IND
IND.19.49_1,2005,7.40510106800349,8.0477349844047,IND
IND.19.49_1,2006,7.40510106800349,8.0477349844047,IND
IND.19.49_1,2007,7.40510106800349,8.0477349844047,IND
IND.19.49_1,2008,7.40510106800349,8.0477349844047,IND
IND.19.49_1,2009,7.40510106800349,8.0477349844047,IND
IND.19.50_1,1992,6.93147019292173,7.52257346593712,IND
IND.19.50_1,1993,6.94260818591985,7.54270653964074,IND
IND.19.50_1,1994,6.95374617891796,7.56283961334435,IND
IND.19.50_1,1995,6.96488417191607,7.58297268704797,IND
IND.19.50_1,1996,6.98592578922469,7.60160892590141,IND
IND.19.50_1,1997,7.0069674065333,7.62024516475486,IND
IND.19.50_1,1998,7.02800902384191,7.6388814036083,IND
IND.19.50_1,1999,7.04905064115052,7.65751764246174,IND
IND.19.50_1,2000,7.07009225845914,7.67615388131519,IND
IND.19.50_1,2001,7.10510199339574,7.69236726684976,IND
IND.19.50_1,2002,7.14011172833234,7.70858065238432,IND
IND.19.50_1,2003,7.17512146326895,7.72479403791889,IND
IND.19.50_1,2004,7.21013119820555,7.74100742345346,IND
IND.19.50_1,2005,7.24514093314216,7.75722080898802,IND
IND.19.50_1,2006,7.24514093314216,7.75722080898802,IND
IND.19.50_1,2007,7.24514093314216,7.75722080898802,IND
IND.19.50_1,2008,7.24514093314216,7.75722080898802,IND
IND.19.50_1,2009,7.24514093314216,7.75722080898802,IND
IND.19.51_1,1992,7.10147703348429,7.70032036950421,IND
IND.19.51_1,1993,7.12109259302232,7.72039078663747,IND
IND.19.51_1,1994,7.14070815256034,7.74046120377072,IND
IND.19.51_1,1995,7.16032371209837,7.76053162090397,IND
IND.19.51_1,1996,7.17919192158794,7.77910562608916,IND
IND.19.51_1,1997,7.19806013107752,7.79767963127434,IND
IND.19.51_1,1998,7.21692834056709,7.81625363645953,IND
IND.19.51_1,1999,7.23579655005667,7.83482764164472,IND
IND.19.51_1,2000,7.25466475954624,7.8534016468299,IND
IND.19.51_1,2001,7.28935212140168,7.86955278462433,IND
IND.19.51_1,2002,7.32403948325713,7.88570392241877,IND
IND.19.51_1,2003,7.35872684511257,7.9018550602132,IND
IND.19.51_1,2004,7.39341420696801,7.91800619800763,IND
IND.19.51_1,2005,7.42810156882345,7.93415733580206,IND
IND.19.51_1,2006,7.42810156882345,7.93415733580206,IND
IND.19.51_1,2007,7.42810156882345,7.93415733580206,IND
IND.19.51_1,2008,7.42810156882345,7.93415733580206,IND
IND.19.51_1,2009,7.42810156882345,7.93415733580206,IND
IND.19.5_1,1992,7.10354144635416,6.93337114730168,IND
IND.19.5_1,1993,7.1229743110469,6.95344195308283,IND
IND.19.5_1,1994,7.14240717573964,6.97351275886399,IND
IND.19.5_1,1995,7.16184004043237,6.99358356464514,IND
IND.19.5_1,1996,7.18113353723031,7.0121572665678,IND
IND.19.5_1,1997,7.20042703402826,7.03073096849046,IND
IND.19.5_1,1998,7.2197205308262,7.04930467041312,IND
IND.19.5_1,1999,7.23901402762414,7.06787837233578,IND
IND.19.5_1,2000,7.25830752442208,7.08645207425843,IND
IND.19.5_1,2001,7.29283121245229,7.10260330050092,IND
IND.19.5_1,2002,7.32735490048251,7.11875452674341,IND
IND.19.5_1,2003,7.36187858851272,7.1349057529859,IND
IND.19.5_1,2004,7.39640227654294,7.15105697922839,IND
IND.19.5_1,2005,7.43092596457315,7.16720820547088,IND
IND.19.5_1,2006,7.43092596457315,7.16720820547088,IND
IND.19.5_1,2007,7.43092596457315,7.16720820547088,IND
IND.19.5_1,2008,7.43092596457315,7.16720820547088,IND
IND.19.5_1,2009,7.43092596457315,7.16720820547088,IND
IND.19.6_1,1992,7.10147703348429,7.97175800930188,IND
IND.19.6_1,1993,7.12109259302232,7.99182875844361,IND
IND.19.6_1,1994,7.14070815256034,8.01189950758534,IND
IND.19.6_1,1995,7.16032371209837,8.03197025672706,IND
IND.19.6_1,1996,7.17919192158794,8.05054388779071,IND
IND.19.6_1,1997,7.19806013107752,8.06911751885436,IND
IND.19.6_1,1998,7.21692834056709,8.087691149918,IND
IND.19.6_1,1999,7.23579655005667,8.10626478098165,IND
IND.19.6_1,2000,7.25466475954624,8.12483841204529,IND
IND.19.6_1,2001,7.28935212144502,8.14098960606728,IND
IND.19.6_1,2002,7.32403948334379,8.15714080008927,IND
IND.19.6_1,2003,7.35872684524257,8.17329199411127,IND
IND.19.6_1,2004,7.39341420714134,8.18944318813326,IND
IND.19.6_1,2005,7.42810156904011,8.20559438215525,IND
IND.19.6_1,2006,7.42810156904011,8.20559438215525,IND
IND.19.6_1,2007,7.42810156904011,8.20559438215525,IND
IND.19.6_1,2008,7.42810156904011,8.20559438215525,IND
IND.19.6_1,2009,7.42810156904011,8.20559438215525,IND
IND.19.7_1,1992,7.10147703348429,7.36080062986027,IND
IND.19.7_1,1993,7.12109259302232,7.38087120695881,IND
IND.19.7_1,1994,7.14070815256034,7.40094178405735,IND
IND.19.7_1,1995,7.16032371209837,7.42101236115588,IND
IND.19.7_1,1996,7.17919192158794,7.43958654484729,IND
IND.19.7_1,1997,7.19806013107752,7.4581607285387,IND
IND.19.7_1,1998,7.21692834056709,7.4767349122301,IND
IND.19.7_1,1999,7.23579655005667,7.49530909592151,IND
IND.19.7_1,2000,7.25466475954624,7.51388327961292,IND
IND.19.7_1,2001,7.28935212144213,7.5300342539144,IND
IND.19.7_1,2002,7.32403948333801,7.54618522821588,IND
IND.19.7_1,2003,7.35872684523389,7.56233620251735,IND
IND.19.7_1,2004,7.39341420712977,7.57848717681883,IND
IND.19.7_1,2005,7.42810156902566,7.59463815112031,IND
IND.19.7_1,2006,7.42810156902566,7.59463815112031,IND
IND.19.7_1,2007,7.42810156902566,7.59463815112031,IND
IND.19.7_1,2008,7.42810156902566,7.59463815112031,IND
IND.19.7_1,2009,7.42810156902566,7.59463815112031,IND
IND.2.10_1,1992,6.90336230106645,7.13633917777027,IND
IND.2.10_1,1993,6.93909297544198,7.15067588474033,IND
IND.2.10_1,1994,6.9748236498175,7.1650125917104,IND
IND.2.10_1,1995,7.01055432419302,7.17934929868046,IND
IND.2.10_1,1996,7.04227761610289,7.1922026442522,IND
IND.2.10_1,1997,7.07400090801275,7.20505598982394,IND
IND.2.10_1,1998,7.10572419992261,7.21790933539568,IND
IND.2.10_1,1999,7.13744749183248,7.23076268096742,IND
IND.2.10_1,2000,7.16917078374234,7.24361602653916,IND
IND.2.10_1,2001,7.22950364692556,7.25405983377475,IND
IND.2.10_1,2002,7.28983651010877,7.26450364101034,IND
IND.2.10_1,2003,7.35016937329199,7.27494744824593,IND
IND.2.10_1,2004,7.4105022364752,7.28539125548153,IND
IND.2.10_1,2005,7.47083509965842,7.29583506271712,IND
IND.2.10_1,2006,7.47083509965842,7.29583506271712,IND
IND.2.10_1,2007,7.47083509965842,7.29583506271712,IND
IND.2.10_1,2008,7.47083509965842,7.29583506271712,IND
IND.2.10_1,2009,7.47083509965842,7.29583506271712,IND
IND.2.11_1,1992,7.03682774596746,8.11679902906429,IND
IND.2.11_1,1993,7.07253265723826,8.12953271656423,IND
IND.2.11_1,1994,7.10823756850905,8.14226640406417,IND
IND.2.11_1,1995,7.14394247977984,8.15500009156411,IND
IND.2.11_1,1996,7.18999391013633,8.16623817918953,IND
IND.2.11_1,1997,7.23604534049281,8.17747626681494,IND
IND.2.11_1,1998,7.28209677084929,8.18871435444036,IND
IND.2.11_1,1999,7.32814820120577,8.19995244206578,IND
IND.2.11_1,2000,7.37419963156226,8.21119052969119,IND
IND.2.11_1,2001,7.43491535880221,8.22000643405442,IND
IND.2.11_1,2002,7.49563108604216,8.22882233841765,IND
IND.2.11_1,2003,7.5563468132821,8.23763824278088,IND
IND.2.11_1,2004,7.61706254052205,8.24645414714411,IND
IND.2.11_1,2005,7.677778267762,8.25527005150734,IND
IND.2.11_1,2006,7.677778267762,8.25527005150734,IND
IND.2.11_1,2007,7.677778267762,8.25527005150734,IND
IND.2.11_1,2008,7.677778267762,8.25527005150734,IND
IND.2.11_1,2009,7.677778267762,8.25527005150734,IND
IND.2.12_1,1992,7.06651839430324,7.30656153020716,IND
IND.2.12_1,1993,7.10043682332003,7.3193951994008,IND
IND.2.12_1,1994,7.13435525233683,7.33222886859444,IND
IND.2.12_1,1995,7.16827368135362,7.34506253778807,IND
IND.2.12_1,1996,7.21650674137138,7.35640503852004,IND
IND.2.12_1,1997,7.26473980138914,7.36774753925201,IND
IND.2.12_1,1998,7.31297286140689,7.37909003998397,IND
IND.2.12_1,1999,7.36120592142465,7.39043254071594,IND
IND.2.12_1,2000,7.40943898144241,7.40177504144791,IND
IND.2.12_1,2001,7.46815651905688,7.41070116762841,IND
IND.2.12_1,2002,7.52687405667135,7.41962729380892,IND
IND.2.12_1,2003,7.58559159428581,7.42855341998943,IND
IND.2.12_1,2004,7.64430913190028,7.43747954616994,IND
IND.2.12_1,2005,7.70302666951475,7.44640567235044,IND
IND.2.12_1,2006,7.70302666951475,7.44640567235044,IND
IND.2.12_1,2007,7.70302666951475,7.44640567235044,IND
IND.2.12_1,2008,7.70302666951475,7.44640567235044,IND
IND.2.12_1,2009,7.70302666951475,7.44640567235044,IND
IND.2.13_1,1992,7.06886635321415,8.1705410609332,IND
IND.2.13_1,1993,7.10428789662786,8.18316547202877,IND
IND.2.13_1,1994,7.13970944004157,8.19578988312435,IND
IND.2.13_1,1995,7.17513098345529,8.20841429421993,IND
IND.2.13_1,1996,7.2242129677342,8.21954112437228,IND
IND.2.13_1,1997,7.27329495201312,8.23066795452463,IND
IND.2.13_1,1998,7.32237693629204,8.24179478467698,IND
IND.2.13_1,1999,7.37145892057095,8.25292161482933,IND
IND.2.13_1,2000,7.42054090484987,8.26404844498168,IND
IND.2.13_1,2001,7.48101105436484,8.2727531270255,IND
IND.2.13_1,2002,7.54148120387982,8.28145780906933,IND
IND.2.13_1,2003,7.60195135339479,8.29016249111315,IND
IND.2.13_1,2004,7.66242150290977,8.29886717315697,IND
IND.2.13_1,2005,7.72289165242474,8.30757185520079,IND
