GID_2,GID_0,year,pop_count,lnpop
USA.11.45_1,USA,2005,20608,3.02567934992194
USA.11.46_1,USA,2005,13227,2.58226019504391
USA.11.47_1,USA,2005,96222,4.56665802175473
USA.11.48_1,USA,2005,110904,4.70866496223608
USA.11.49_1,USA,2005,11829,2.4705541435636
USA.11.50_1,USA,2005,3724,1.31479835941482
USA.11.51_1,USA,2005,44674,3.79939167691137
USA.11.52_1,USA,2005,20507,3.02076629127363
USA.11.53_1,USA,2005,22509,3.1139152292317
USA.11.54_1,USA,2005,10853,2.38444153946388
USA.11.55_1,USA,2005,21987,3.09045136961182
USA.11.56_1,USA,2005,99615,4.60131275566079
USA.11.57_1,USA,2005,94453,4.54810235628057
USA.11.58_1,USA,2005,132878,4.88943141401778
USA.11.59_1,USA,2005,21403,3.06353109911843
USA.11.60_1,USA,2005,873673,6.77270616377057
USA.11.61_1,USA,2005,25968,3.25686501077224
USA.11.62_1,USA,2005,2844,1.04521151194099
USA.11.63_1,USA,2005,74084,4.30519958456056
USA.11.64_1,USA,2005,49875,3.90951987521003
USA.11.65_1,USA,2005,24512,3.19916279355818
USA.11.66_1,USA,2005,15316,2.72889803361505
USA.11.67_1,USA,2005,694109,6.54262900869283
USA.11.68_1,USA,2005,39717,3.68177930762363
USA.11.69_1,USA,2005,160040,5.07542378398903
USA.11.70_1,USA,2005,9850,2.287471455184
USA.11.71_1,USA,2005,27500,3.31418600467253
USA.11.72_1,USA,2005,28032,3.33334671475398
USA.11.73_1,USA,2005,24364,3.19310663297424
USA.11.74_1,USA,2005,11532,2.44512577977616
USA.11.75_1,USA,2005,157225,5.05767790042957
USA.11.76_1,USA,2005,125651,4.83350822257313
USA.11.77_1,USA,2005,9820,2.28442112236637
USA.11.78_1,USA,2005,50659,3.9251169049393
USA.11.79_1,USA,2005,12743,2.54498210123014
USA.11.80_1,USA,2005,13974,2.63719846013026
USA.11.81_1,USA,2005,17257,2.84821785826544
USA.11.82_1,USA,2005,8557,2.14674966143592
USA.11.83_1,USA,2005,9264,2.22613592083064
USA.11.84_1,USA,2005,26367,3.27211322825062
USA.11.85_1,USA,2005,17259,2.84833374654927
USA.11.86_1,USA,2005,8611,2.15304045571403
USA.11.87_1,USA,2005,47100,3.85227300102237
USA.11.88_1,USA,2005,26893,3.29186602969557
USA.11.89_1,USA,2005,63234,4.14684213117986
USA.11.90_1,USA,2005,8267,2.11227168627054
USA.11.91_1,USA,2005,12276,2.50764613675749
USA.11.92_1,USA,2005,101558,4.62063006385013
USA.11.93_1,USA,2005,25348,3.23269983146127
USA.11.94_1,USA,2005,14525,2.67587130273798
USA.11.95_1,USA,2005,27190,3.30284925864438
USA.11.96_1,USA,2005,7981,2.07706371689387
USA.11.97_1,USA,2005,21780,3.08099211750481
USA.11.98_1,USA,2005,12585,2.53250562858728
USA.11.99_1,USA,2005,22543,3.115424596472
USA.11.100_1,USA,2005,6322,1.84403561379343
USA.11.101_1,USA,2005,23996,3.17788714979085
USA.11.102_1,USA,2005,24064,3.18071694776743
USA.11.103_1,USA,2005,8792,2.17384221710132
USA.11.104_1,USA,2005,16809,2.82191445725126
USA.11.105_1,USA,2005,38404,3.64816162083538
USA.11.106_1,USA,2005,191041,5.2524880646964
USA.11.107_1,USA,2005,79605,4.37707690494797
USA.11.108_1,USA,2005,29718,3.39175292283416
USA.11.109_1,USA,2005,13821,2.62618917462189
USA.11.110_1,USA,2005,109702,4.69776759865556
USA.11.111_1,USA,2005,25972,3.25701903464624
USA.11.112_1,USA,2005,26292,3.26926471040133
USA.11.113_1,USA,2005,17268,2.84885507769323
USA.11.114_1,USA,2005,15657,2.75091810132939
USA.11.115_1,USA,2005,40048,3.69007873468942
USA.11.116_1,USA,2005,10842,2.38342748083815
USA.11.117_1,USA,2005,20168,3.00409718988562
USA.11.118_1,USA,2005,2653,0.975691075155603
USA.11.119_1,USA,2005,15855,2.76348490799031
USA.11.120_1,USA,2005,7839,2.05911127520659
USA.11.121_1,USA,2005,201437,5.3054766774131
USA.11.122_1,USA,2005,78059,4.35746495101194
USA.11.123_1,USA,2005,4402,1.48205898310427
USA.11.124_1,USA,2005,15118,2.71588608686999
USA.11.125_1,USA,2005,9112,2.20959222614488
USA.11.126_1,USA,2005,61837,4.12450189081263
USA.11.127_1,USA,2005,26035,3.25944178661486
USA.11.128_1,USA,2005,5712,1.74256922503728
USA.11.129_1,USA,2005,33358,3.50729762365498
USA.11.130_1,USA,2005,6737,1.90761472197852
USA.11.131_1,USA,2005,1913,0.648672690458116
USA.11.132_1,USA,2005,24104,3.182377801828
USA.11.133_1,USA,2005,8940,2.19053558918542
USA.11.134_1,USA,2005,14131,2.64837096560061
USA.11.135_1,USA,2005,10207,2.32307375942136
USA.11.136_1,USA,2005,44196,3.78863428725093
USA.11.137_1,USA,2005,39628,3.67953593911078
USA.11.138_1,USA,2005,26902,3.29220063328639
USA.11.139_1,USA,2005,9984,2.30098381162707
USA.11.140_1,USA,2005,6930,1.93585981320181
USA.11.141_1,USA,2005,63565,4.15206300440209
USA.11.142_1,USA,2005,9306,2.23065935342246
USA.11.143_1,USA,2005,9871,2.28960116543575
USA.11.144_1,USA,2005,19456,2.96815550578376
USA.11.145_1,USA,2005,27751,3.3232718755792
USA.11.146_1,USA,2005,65322,4.1793288861271
USA.11.147_1,USA,2005,71959,4.27609651237655
USA.11.148_1,USA,2005,36275,3.59112879877025
USA.11.149_1,USA,2005,6126,1.81254200841058
USA.11.150_1,USA,2005,21415,3.06409161106733
USA.11.151_1,USA,2005,28572,3.35242721729273
USA.11.152_1,USA,2005,2607,0.958200134951365
USA.11.153_1,USA,2005,6829,1.92117824997895
USA.11.154_1,USA,2005,23559,3.15950791306085
USA.11.155_1,USA,2005,93576,4.53877394034841
USA.11.156_1,USA,2005,9028,2.20033085895529
USA.11.157_1,USA,2005,10729,2.37295035565461
USA.11.158_1,USA,2005,9991,2.30168468775088
USA.11.159_1,USA,2005,22021,3.09199654352406
USA.12.1_1,USA,2005,169231,5.13126464552031
USA.12.2_1,USA,2005,920107,6.82448996762809
USA.12.3_1,USA,2005,123,-2.09557092360972
USA.12.4_1,USA,2005,63819,4.15605095165808
USA.12.5_1,USA,2005,143408,4.96569371461501
USA.13.1_1,USA,2005,348080,5.85243233841243
USA.13.2_1,USA,2005,3761,1.3246848794882
USA.13.3_1,USA,2005,79727,4.3786082988154
USA.13.4_1,USA,2005,6270,1.83577635464483
USA.13.5_1,USA,2005,9313,2.23141127353952
USA.13.6_1,USA,2005,43978,3.78368950887658
USA.13.7_1,USA,2005,20312,3.01121184440238
USA.13.8_1,USA,2005,6884,1.92919987834929
USA.13.9_1,USA,2005,39153,3.6674770478535
USA.13.10_1,USA,2005,93382,4.53669860717593
USA.13.11_1,USA,2005,10501,2.35147049072386
USA.13.12_1,USA,2005,2921,1.0719260234056
USA.13.13_1,USA,2005,1036,0.0353671438372913
USA.13.14_1,USA,2005,159418,5.07152968344373
USA.13.15_1,USA,2005,7140,1.96571277635149
USA.13.16_1,USA,2005,22369,3.10767607177598
USA.13.17_1,USA,2005,1003,0.00299550897979837
USA.13.18_1,USA,2005,8911,2.18728646863058
USA.13.19_1,USA,2005,4381,1.47727700883176
USA.13.20_1,USA,2005,28245,3.34091645077723
USA.13.21_1,USA,2005,12051,2.48914764404526
USA.13.22_1,USA,2005,12617,2.5350451109456
USA.13.23_1,USA,2005,16001,2.77265122028674
USA.13.24_1,USA,2005,14925,2.70303765927867
USA.13.25_1,USA,2005,16149,2.78185812824693
USA.13.26_1,USA,2005,22549,3.11569071906737
USA.13.27_1,USA,2005,20407,3.01587797924695
USA.13.28_1,USA,2005,123717,4.81799669922026
USA.13.29_1,USA,2005,36366,3.5936342721972
USA.13.30_1,USA,2005,7922,2.06964369919973
USA.13.31_1,USA,2005,3643,1.29280751802643
USA.13.32_1,USA,2005,4625,1.53147637096439
USA.13.33_1,USA,2005,32269,3.47410701704947
USA.13.34_1,USA,2005,20233,3.00731493479706
USA.13.35_1,USA,2005,38532,3.65148906489538
USA.13.36_1,USA,2005,4233,1.44291096153879
USA.13.37_1,USA,2005,11243,2.41974571276762
USA.13.38_1,USA,2005,21663,3.07560573613715
USA.13.39_1,USA,2005,7740,2.04640168760164
USA.13.40_1,USA,2005,13316,2.58896631971278
USA.13.41_1,USA,2005,7917,2.0690123461893
USA.13.42_1,USA,2005,70932,4.26172167163023
USA.13.43_1,USA,2005,8748,2.16882510281452
USA.13.44_1,USA,2005,10133,2.31579742446618
USA.14.1_1,USA,2005,67628,4.21402209847472
USA.14.2_1,USA,2005,8882,2.18402675686991
USA.14.3_1,USA,2005,17703,2.87373411674314
USA.14.4_1,USA,2005,47688,3.86467979391763
USA.14.5_1,USA,2005,6943,1.93773395777114
USA.14.6_1,USA,2005,35253,3.56255063201991
USA.14.7_1,USA,2005,5077,1.62472053596526
USA.14.8_1,USA,2005,16012,2.77333844113033
USA.14.9_1,USA,2005,13660,2.61447185414264
USA.14.10_1,USA,2005,189986,5.24695038523515
USA.14.11_1,USA,2005,35186,3.56064827621685
USA.14.12_1,USA,2005,16689,2.81474981976127
USA.14.13_1,USA,2005,14099,2.64610387288322
USA.14.14_1,USA,2005,36484,3.59687380831791
USA.14.15_1,USA,2005,53485,3.97940124075809
USA.14.16_1,USA,2005,5324015,8.57998299694154
USA.14.17_1,USA,2005,20163,3.00384924165594
USA.14.18_1,USA,2005,11267,2.42187809918203
USA.14.19_1,USA,2005,96068,4.56505627405152
USA.14.20_1,USA,2005,16647,2.81223002001187
USA.14.21_1,USA,2005,20377,3.0144068138188
USA.14.22_1,USA,2005,917376,6.8215174209314
USA.14.23_1,USA,2005,19096,2.94947888903653
USA.14.24_1,USA,2005,6780,1.9139771019523
USA.14.25_1,USA,2005,34272,3.53432869426534
USA.14.26_1,USA,2005,21829,3.08323936099223
USA.14.27_1,USA,2005,13974,2.63719846013026
USA.14.28_1,USA,2005,39266,3.67035900447656
USA.14.29_1,USA,2005,37638,3.62801417834266
USA.14.30_1,USA,2005,6021,1.79525335848231
USA.14.31_1,USA,2005,14260,2.65745841498615
USA.14.32_1,USA,2005,43271,3.76748266467
USA.14.33_1,USA,2005,8555,2.14651590734416
USA.14.34_1,USA,2005,19665,2.97884040588377
USA.14.35_1,USA,2005,4502,1.50452174248454
USA.14.36_1,USA,2005,7709,2.04238847747713
USA.14.37_1,USA,2005,50865,3.92917506424571
USA.14.38_1,USA,2005,30950,3.43237299913061
USA.14.39_1,USA,2005,59739,4.08998507344465
USA.14.40_1,USA,2005,9902,2.29273675693923
USA.14.41_1,USA,2005,39355,3.67262303159441
USA.14.42_1,USA,2005,22297,3.10445214026823
USA.14.43_1,USA,2005,22542,3.11538023581989
USA.14.44_1,USA,2005,12798,2.54928890871727
USA.14.45_1,USA,2005,460019,6.13126779297797
USA.14.46_1,USA,2005,108287,4.68478510986749
USA.14.47_1,USA,2005,79694,4.37819430065366
USA.14.48_1,USA,2005,54306,3.99463471807309
USA.14.49_1,USA,2005,112985,4.72725506653833
USA.14.50_1,USA,2005,671946,6.51017798015148
USA.14.51_1,USA,2005,207,-1.57503648571677
USA.14.52_1,USA,2005,16115,2.7797505152674
USA.14.53_1,USA,2005,36013,3.5838799843823
USA.14.54_1,USA,2005,40049,3.69010370441363
USA.14.55_1,USA,2005,30820,3.42816382989197
USA.14.56_1,USA,2005,112673,4.72448981825277
USA.14.57_1,USA,2005,48458,3.88069744338524
USA.14.58_1,USA,2005,264949,5.57953735463461
USA.14.59_1,USA,2005,40612,3.70406358943898
USA.14.60_1,USA,2005,12467,2.52308515336284
USA.14.61_1,USA,2005,15260,2.72523502585631
USA.14.62_1,USA,2005,15270,2.72589011923054
USA.14.63_1,USA,2005,32708,3.48761969629973
USA.14.64_1,USA,2005,285592,5.65456421886863
USA.14.65_1,USA,2005,159627,5.07283984363991
USA.14.66_1,USA,2005,12583,2.53234669660983
USA.14.67_1,USA,2005,16687,2.81462997316477
USA.14.68_1,USA,2005,30141,3.40588637114829
USA.14.69_1,USA,2005,30348,3.41273061747583
USA.14.70_1,USA,2005,36102,3.58634826546627
USA.14.71_1,USA,2005,14286,2.65928003673278
USA.14.72_1,USA,2005,52406,3.95902108858873
USA.14.73_1,USA,2005,184883,5.21972319257614
USA.14.74_1,USA,2005,22711,3.12284938861346
USA.14.75_1,USA,2005,16366,2.79520601210519
USA.14.76_1,USA,2005,16893,2.82689933494059
USA.14.77_1,USA,2005,4472,1.4978357358528
USA.14.78_1,USA,2005,6732,1.90687227632856
USA.14.79_1,USA,2005,6013,1.79392379205743
USA.14.80_1,USA,2005,33693,3.51729010064901
USA.14.81_1,USA,2005,16260,2.78870810411966
USA.14.82_1,USA,2005,148363,4.9996619735008
USA.14.83_1,USA,2005,264262,5.57694103526138
USA.14.84_1,USA,2005,25729,3.24761876040041
USA.14.85_1,USA,2005,193035,5.26287151961374
USA.14.86_1,USA,2005,7366,1.99687481802287
USA.14.87_1,USA,2005,5426,1.69120221423674
USA.14.88_1,USA,2005,22610,3.11839228628988
USA.14.89_1,USA,2005,6167,1.81921249600936
USA.14.90_1,USA,2005,48225,3.87587755879179
USA.14.91_1,USA,2005,131736,4.8807999199157
USA.14.92_1,USA,2005,18100,2.89591193827178
USA.14.93_1,USA,2005,82755,4.4158844353925
USA.14.94_1,USA,2005,12427,2.51987152482386
USA.14.95_1,USA,2005,18154,2.89889092210444
USA.14.96_1,USA,2005,14888,2.70055551933995
USA.14.97_1,USA,2005,17006,2.8335662229636
USA.14.98_1,USA,2005,14996,2.70778349887367
USA.14.99_1,USA,2005,59514,4.08621157899191
USA.14.100_1,USA,2005,593968,6.38682544585762
USA.14.101_1,USA,2005,63891,4.15717850639347
USA.14.102_1,USA,2005,290423,5.67133848091633
USA.14.103_1,USA,2005,36988,3.61059353571539
USA.15.1_1,USA,2005,34130,3.53017676291862
USA.15.2_1,USA,2005,345292,5.84439043586807
USA.15.3_1,USA,2005,74478,4.31050377976187
USA.15.4_1,USA,2005,9162,2.21506449546455
USA.15.5_1,USA,2005,13410,2.59600069729359
USA.15.6_1,USA,2005,51634,3.9441803702272
USA.15.7_1,USA,2005,15230,2.72326716690707
USA.15.8_1,USA,2005,20256,3.00845104596177
USA.15.9_1,USA,2005,39904,3.68647656949763
USA.15.10_1,USA,2005,103293,4.63756961003475
USA.15.11_1,USA,2005,26677,3.28380177094704
USA.15.12_1,USA,2005,33657,3.51622105823094
USA.15.13_1,USA,2005,10819,2.38130384770544
USA.15.14_1,USA,2005,30906,3.4309503398115
USA.15.15_1,USA,2005,41692,3.73030926387708
USA.15.16_1,USA,2005,48477,3.88108945865822
USA.15.17_1,USA,2005,25182,3.22612945357951
USA.15.18_1,USA,2005,118914,4.77840054277027
USA.15.19_1,USA,2005,40941,3.71213200592409
USA.15.20_1,USA,2005,190643,5.25040256913331
USA.15.21_1,USA,2005,24959,3.21723447859608
USA.15.22_1,USA,2005,73112,4.2919925119699
USA.15.23_1,USA,2005,17667,2.87169849263054
USA.15.24_1,USA,2005,22819,3.12759352226429
USA.15.25_1,USA,2005,20739,3.03201598563124
USA.15.26_1,USA,2005,33069,3.49859628764929
USA.15.27_1,USA,2005,72184,4.2792184146922
USA.15.28_1,USA,2005,33148,3.5009823829868
USA.15.29_1,USA,2005,226739,5.4237995762419
USA.15.30_1,USA,2005,62736,4.13893544554998
USA.15.31_1,USA,2005,36950,3.60956564739421
USA.15.32_1,USA,2005,123304,4.81465285084442
USA.15.33_1,USA,2005,49105,3.89396086260974
USA.15.34_1,USA,2005,84441,4.43605306563856
USA.15.35_1,USA,2005,37907,3.63513579160399
USA.15.36_1,USA,2005,42096,3.73995272429794
USA.15.37_1,USA,2005,31862,3.4614140771507
USA.15.38_1,USA,2005,21571,3.07134982001258
USA.15.39_1,USA,2005,32250,3.47351804324178
USA.15.40_1,USA,2005,28005,3.3323830656618
USA.15.41_1,USA,2005,127474,4.84791242223502
USA.15.42_1,USA,2005,39039,3.66456114646273
USA.15.43_1,USA,2005,76346,4.33527563998443
USA.15.44_1,USA,2005,35931,3.58160043263348
USA.15.45_1,USA,2005,493807,6.20214475259027
USA.15.46_1,USA,2005,4,-5.52146091786225
USA.15.47_1,USA,2005,111234,4.71163609047851
USA.15.48_1,USA,2005,46341,3.83602709840022
USA.15.49_1,USA,2005,133031,4.89058218376897
USA.15.50_1,USA,2005,888800,6.78987223832542
USA.15.51_1,USA,2005,46300,3.83514196109219
USA.15.52_1,USA,2005,10399,2.3417096476781
USA.15.53_1,USA,2005,36649,3.60138614283081
USA.15.54_1,USA,2005,129393,4.86285428477668
USA.15.55_1,USA,2005,38032,3.63842791061784
USA.15.56_1,USA,2005,68282,4.22364618865133
USA.15.57_1,USA,2005,14499,2.67407968153106
USA.15.58_1,USA,2005,47504,3.8608139180214
USA.15.59_1,USA,2005,5828,1.76267388833296
USA.15.60_1,USA,2005,19563,2.97364002707918
USA.15.61_1,USA,2005,21830,3.08328517056185
USA.15.62_1,USA,2005,17367,2.85457185376498
USA.15.63_1,USA,2005,19201,2.95496236101078
USA.15.64_1,USA,2005,12893,2.5566845284287
USA.15.65_1,USA,2005,156206,5.05117564895979
USA.15.66_1,USA,2005,26469,3.27597423690808
USA.15.67_1,USA,2005,13525,2.60453982473255
USA.15.68_1,USA,2005,37117,3.61407508568645
USA.15.69_1,USA,2005,26245,3.26747549470426
USA.15.70_1,USA,2005,27687,3.32096298895155
USA.15.71_1,USA,2005,18014,2.89114923336155
USA.15.72_1,USA,2005,267626,5.58959048347456
USA.15.73_1,USA,2005,23716,3.16614992584512
USA.15.74_1,USA,2005,44105,3.78657315471073
USA.15.75_1,USA,2005,20838,3.03677824298999
USA.15.76_1,USA,2005,23605,3.16145855399825
USA.15.77_1,USA,2005,33759,3.51924704843597
USA.15.78_1,USA,2005,21901,3.08653229788043
USA.15.79_1,USA,2005,9871,2.28960116543575
USA.15.80_1,USA,2005,161077,5.08188251152375
USA.15.81_1,USA,2005,16115,2.7797505152674
USA.15.82_1,USA,2005,7534,2.01942610926985
USA.15.83_1,USA,2005,176368,5.17257272122096
USA.15.84_1,USA,2005,16551,2.8064465229584
USA.15.85_1,USA,2005,107389,4.67645775597278
USA.15.86_1,USA,2005,34084,3.52882806596571
USA.15.87_1,USA,2005,8493,2.13924229479787
USA.15.88_1,USA,2005,56501,4.03425833711081
USA.15.89_1,USA,2005,27869,3.32751495997463
USA.15.90_1,USA,2005,70294,4.25268644666783
USA.15.91_1,USA,2005,27578,3.31701835341955
USA.15.92_1,USA,2005,25080,3.22207071576472
USA.15.93_1,USA,2005,32049,3.46726598163186
USA.16.1_1,USA,2005,7745,2.04704747386883
USA.16.2_1,USA,2005,4208,1.43698747543541
USA.16.3_1,USA,2005,14605,2.6813639358397
USA.16.4_1,USA,2005,13263,2.58497820351222
USA.16.5_1,USA,2005,6438,1.86221793287662
USA.16.6_1,USA,2005,25621,3.2434123277131
USA.16.7_1,USA,2005,129071,4.86036264055087
USA.16.8_1,USA,2005,26104,3.26208855929102
USA.16.9_1,USA,2005,23756,3.16783513015361
USA.16.10_1,USA,2005,20858,3.03773756769902
USA.16.11_1,USA,2005,20254,3.00835230491009
USA.16.12_1,USA,2005,15009,2.70865002117418
USA.16.13_1,USA,2005,10370,2.33891702224144
USA.16.14_1,USA,2005,21073,3.04799260021508
USA.16.15_1,USA,2005,14265,2.65780898466546
USA.16.16_1,USA,2005,18145,2.89839504066503
USA.16.17_1,USA,2005,45240,3.81198165124792
USA.16.18_1,USA,2005,12510,2.52652832447882
USA.16.19_1,USA,2005,12725,2.54356856243659
USA.16.20_1,USA,2005,9167,2.21561007897964
USA.16.21_1,USA,2005,16973,2.83162384617939
USA.16.22_1,USA,2005,18326,2.90832081654302
USA.16.23_1,USA,2005,49484,3.90164938500059
USA.16.24_1,USA,2005,16941,2.82973671935881
USA.16.25_1,USA,2005,51531,3.942183568323
USA.16.26_1,USA,2005,8619,2.15396906866526
USA.16.27_1,USA,2005,8538,2.14452678833577
USA.16.28_1,USA,2005,18055,2.89342265472942
USA.16.29_1,USA,2005,41215,3.71880226776519
USA.16.30_1,USA,2005,16511,2.8040268254497
USA.16.31_1,USA,2005,91028,4.51116715149697
USA.16.32_1,USA,2005,10642,2.36480843617418
USA.16.33_1,USA,2005,21589,3.07218392571432
USA.16.34_1,USA,2005,16587,2.80861925602391
USA.16.35_1,USA,2005,10680,2.36837283353205
USA.16.36_1,USA,2005,7796,2.05361078164531
USA.16.37_1,USA,2005,9823,2.28472657469273
USA.16.38_1,USA,2005,12335,2.51244074998132
USA.16.39_1,USA,2005,11297,2.42453720374479
USA.16.40_1,USA,2005,16025,2.77415000280673
USA.16.41_1,USA,2005,12127,2.49543437167466
USA.16.42_1,USA,2005,18058,2.89358879988529
USA.16.43_1,USA,2005,15251,2.72464507467405
USA.16.44_1,USA,2005,20148,3.0031050278834
USA.16.45_1,USA,2005,9800,2.28238238567653
USA.16.46_1,USA,2005,10197,2.32209355938209
USA.16.47_1,USA,2005,7431,2.00566043917533
USA.16.48_1,USA,2005,16002,2.77271371442793
USA.16.49_1,USA,2005,20002,2.99583226855432
USA.16.50_1,USA,2005,36983,3.61045834760093
USA.16.51_1,USA,2005,16456,2.80069015235066
USA.16.52_1,USA,2005,120194,4.7891071040499
USA.16.53_1,USA,2005,20241,3.0077102503134
USA.16.54_1,USA,2005,10913,2.38995473913095
USA.16.55_1,USA,2005,16958,2.83073969888181
USA.16.56_1,USA,2005,36829,3.60628557830992
USA.16.57_1,USA,2005,200553,5.30107855096731
USA.16.58_1,USA,2005,11723,2.46155272408969
USA.16.59_1,USA,2005,9104,2.20871387738398
USA.16.60_1,USA,2005,11673,2.45727848267053
USA.16.61_1,USA,2005,14663,2.68532731399494
USA.16.62_1,USA,2005,22485,3.11284842022267
USA.16.63_1,USA,2005,32591,3.48403617663769
USA.16.64_1,USA,2005,39889,3.6861005966635
USA.16.65_1,USA,2005,14664,2.6853955105374
USA.16.66_1,USA,2005,10953,2.39361339134161
USA.16.67_1,USA,2005,9596,2.26134634497745
USA.16.68_1,USA,2005,7932,2.07090521065755
USA.16.69_1,USA,2005,11185,2.41457359494209
USA.16.70_1,USA,2005,42161,3.7414956231169
USA.16.71_1,USA,2005,14647,2.68423553633617
USA.16.72_1,USA,2005,6817,1.91941949238065
USA.16.73_1,USA,2005,16290,2.79055142261395
USA.16.74_1,USA,2005,9444,2.24537961922327
USA.16.75_1,USA,2005,24832,3.21213314400081
USA.16.76_1,USA,2005,7819,2.05655666914238
USA.16.77_1,USA,2005,404750,6.00326959255775
USA.16.78_1,USA,2005,90729,4.50787704140802
USA.16.79_1,USA,2005,18857,2.93688419774479
USA.16.80_1,USA,2005,5284,1.66468338666008
USA.16.81_1,USA,2005,10841,2.38333524267916
USA.16.82_1,USA,2005,161602,5.08513652224803
USA.16.83_1,USA,2005,12544,2.52924246360805
USA.16.84_1,USA,2005,32651,3.48587548312478
USA.16.85_1,USA,2005,84482,4.43653849392015
USA.16.86_1,USA,2005,17872,2.88323524232685
USA.16.87_1,USA,2005,6609,1.88843235648832
USA.16.88_1,USA,2005,12419,2.5192275579659
USA.16.89_1,USA,2005,7645,2.03405183938103
USA.16.90_1,USA,2005,35520,3.57009591812397
USA.16.91_1,USA,2005,43055,3.76247836814813
USA.16.92_1,USA,2005,21134,3.05088311801884
USA.16.93_1,USA,2005,6561,1.88114303036274
USA.16.94_1,USA,2005,38970,3.66279211935062
USA.16.95_1,USA,2005,10840,2.3832429960115
USA.16.96_1,USA,2005,21198,3.05390683760506
USA.16.97_1,USA,2005,102751,4.63230858568908
USA.16.98_1,USA,2005,7956,2.07392636099173
USA.16.99_1,USA,2005,13715,2.61849012438957
USA.17.1_1,USA,2005,13770,2.62249231274056
USA.17.2_1,USA,2005,8027,2.08281085914944
USA.17.3_1,USA,2005,16505,2.80366336530516
USA.17.4_1,USA,2005,5022,1.61382826073539
USA.17.5_1,USA,2005,27654,3.31977038296643
USA.17.6_1,USA,2005,15106,2.71509201589126
USA.17.7_1,USA,2005,10231,2.3254223268968
USA.17.8_1,USA,2005,61657,4.12158676736583
USA.17.9_1,USA,2005,2883,1.05883141865627
USA.17.10_1,USA,2005,3963,1.3770013142083
USA.17.11_1,USA,2005,21758,3.07998150599889
USA.17.12_1,USA,2005,2905,1.06643339030387
USA.17.13_1,USA,2005,2283,0.825490367547659
USA.17.14_1,USA,2005,8640,2.15640258281596
USA.17.15_1,USA,2005,9796,2.28197413908992
USA.17.16_1,USA,2005,8732,2.1669944386877
USA.17.17_1,USA,2005,1910,0.647103242058538
USA.17.18_1,USA,2005,35901,3.58076515025949
USA.17.19_1,USA,2005,38305,3.64558043596878
USA.17.20_1,USA,2005,3171,1.15404699555621
USA.17.21_1,USA,2005,19079,2.94858825374517
USA.17.22_1,USA,2005,8020,2.08193842187842
USA.17.23_1,USA,2005,104264,4.64692614422842
USA.17.24_1,USA,2005,3204,1.16440002920611
USA.17.25_1,USA,2005,3025,1.1069110914828
USA.17.26_1,USA,2005,27708,3.32172118016036
USA.17.27_1,USA,2005,6455,1.86485502429861
USA.17.28_1,USA,2005,38236,3.64377748020152
USA.17.29_1,USA,2005,32832,3.4914036495483
USA.17.30_1,USA,2005,25173,3.22577199155604
USA.17.31_1,USA,2005,29719,3.39178657190797
USA.17.32_1,USA,2005,2848,1.04661699354973
USA.17.33_1,USA,2005,2744,1.00941670986364
USA.17.34_1,USA,2005,7805,2.0547645539674
USA.17.35_1,USA,2005,5899,1.77478284502094
USA.17.36_1,USA,2005,1368,0.313349819200359
USA.17.37_1,USA,2005,7101,1.96023561919996
USA.17.38_1,USA,2005,2659,0.977950112260883
USA.17.39_1,USA,2005,6234,1.83001818134515
USA.17.40_1,USA,2005,33353,3.50714772333841
USA.17.41_1,USA,2005,4237,1.44385547164442
USA.17.42_1,USA,2005,1977,0.68158054418848
USA.17.43_1,USA,2005,12879,2.55559807791053
USA.17.44_1,USA,2005,18621,2.92428997609963
USA.17.45_1,USA,2005,3406,1.2255385822405
USA.17.46_1,USA,2005,498260,6.21112202913736
USA.17.47_1,USA,2005,4185,1.43150670394144
USA.17.48_1,USA,2005,8188,2.10266966779904
USA.17.49_1,USA,2005,2867,1.05326618690123
USA.17.50_1,USA,2005,22037,3.09272285886762
USA.17.51_1,USA,2005,1923,0.653886466606643
USA.17.52_1,USA,2005,71702,4.27251864121933
USA.17.53_1,USA,2005,3368,1.21431909638008
USA.17.54_1,USA,2005,9523,2.25370992521191
USA.17.55_1,USA,2005,2906,1.06677756514809
USA.17.56_1,USA,2005,34374,3.5373004646545
USA.17.57_1,USA,2005,12857,2.55388841010211
USA.17.58_1,USA,2005,10461,2.34765405636162
USA.17.59_1,USA,2005,29089,3.37036009584199
USA.17.60_1,USA,2005,4554,1.51600596764155
USA.17.61_1,USA,2005,30280,3.41048742856925
USA.17.62_1,USA,2005,6585,1.88479433519524
USA.17.63_1,USA,2005,35446,3.56801041163295
USA.17.64_1,USA,2005,5951,1.78355927266272
USA.17.65_1,USA,2005,3338,1.20537182523964
USA.17.66_1,USA,2005,10373,2.33920627644969
USA.17.67_1,USA,2005,16607,2.80982429322462
USA.17.68_1,USA,2005,3242,1.17619042331348
USA.17.69_1,USA,2005,5756,1.75024278902512
USA.17.70_1,USA,2005,16393,2.79685441444432
USA.17.71_1,USA,2005,4118,1.4153676086056
USA.17.72_1,USA,2005,6041,1.7985695611566
USA.17.73_1,USA,2005,7039,1.95146611462599
USA.17.74_1,USA,2005,5753,1.74972145788116
USA.17.75_1,USA,2005,19641,2.97761921812706
USA.17.76_1,USA,2005,9563,2.25790148536741
USA.17.77_1,USA,2005,2712,0.997686370078149
USA.17.78_1,USA,2005,64030,4.15935172353071
