iso3,year,aid,oil,polity
FSM,2001,13.9962891665079,,
FSM,2002,13.7941372140389,,
FSM,2003,13.8119875252832,,
FSM,2004,13.5423321271258,,
FSM,2005,13.7506020397083,,
FSM,2006,13.7715818633664,,
FSM,2007,13.8224947562749,,
FSM,2008,13.5855890777422,,
FSM,2009,13.9150844471887,,
FSM,2010,13.2844282594268,,
FSM,2011,13.9928871933447,,
FSM,2012,14.0950034850591,,
FSM,2013,14.0790324563866,,
GAB,1992,11.0426488869036,14.0316040735625,0.3
GAB,1993,11.423222847629,13.9756634282951,0.3
GAB,1994,11.9004054287334,13.8219922700177,0.3
GAB,1995,11.7020904833123,14.0074935433519,0.3
GAB,1996,11.497703201297,14.1813109811354,0.3
GAB,1997,10.1518787204923,14.1098936349158,0.3
GAB,1998,10.3368694550392,13.2594956548991,0.3
GAB,1999,10.231499749923,13.6249006195088,0.3
GAB,2000,-9.11719809276124,14.369548464316,0.3
GAB,2001,-8.71514443834849,13.9067901759397,0.3
GAB,2002,10.5140684754136,13.8910539303406,0.3
GAB,2003,-10.301470824743,13.8165615181065,0.3
GAB,2004,9.71515213445224,14.1316720455734,0.3
GAB,2005,9.91272268700486,14.6401736789458,0.3
GAB,2006,9.95908733758406,14.6578172823349,0.3
GAB,2007,9.98065196713336,14.8249012563971,0.3
GAB,2008,10.0603240930853,15.0972740992781,0.3
GAB,2009,10.3616071746018,14.3985748077427,0.65
GAB,2010,10.7933580458316,14.8452440763552,0.65
GAB,2011,10.4623383627421,15.1569708508908,0.65
GAB,2012,10.4031877266669,15.0848548569549,0.65
GAB,2013,10.5753646781223,14.8384971828236,0.65
GBR,1992,,11.4324646891221,1
GBR,1993,,11.4446695160031,1
GBR,1994,,11.5392414300831,1
GBR,1995,,11.6835693852873,1
GBR,1996,,12.0422345159713,1
GBR,1997,,11.7822665456226,1
GBR,1998,,10.6307961707584,1
GBR,1999,,11.7576880454812,1
GBR,2000,,12.450368760867,1
GBR,2001,,12.0699491535177,1
GBR,2002,,12.1011065744385,1
GBR,2003,,12.1726881589276,1
GBR,2004,,12.3586693380473,1
GBR,2005,,12.6255263183473,1
GBR,2006,,12.6651401564271,1
GBR,2007,,12.7519287341437,1
GBR,2008,,13.0704904858482,1
GBR,2009,,12.3918785315753,1
GBR,2010,,12.4462636028814,1
GBR,2011,,12.7585377576793,1
GBR,2012,,12.5431954643582,1
GBR,2013,,12.361933595204,1
GEO,1992,5.14346785157291,7.70303694850622,0.5
GEO,1993,9.86839493169893,7.53388153643662,0.5
GEO,1994,9.5420716394557,6.88547044662342,0.6
GEO,1995,9.77148269035249,6.89702872176159,0.7
GEO,1996,10.132597788944,7.60753236019312,0.7
GEO,1997,9.69057533600797,7.53454700868612,0.7
GEO,1998,9.82613105135758,6.19255539267153,0.7
GEO,1999,9.83582419168094,7.3000757195836,0.7
GEO,2000,10.2942112673791,8.01468195308488,0.6
GEO,2001,10.5436214011162,7.56555675436751,0.6
GEO,2002,10.8774906696661,7.47047891088947,0.6
GEO,2003,10.6373855770287,8.27571427038517,0.6
GEO,2004,10.8939419289819,8.24724015129743,0.8
GEO,2005,10.7646291247184,8.643201058604,0.8
GEO,2006,10.9092368251719,8.2576003901831,0.8
GEO,2007,11.0696039982402,8.3181783919072,0.8
GEO,2008,11.9314470533016,8.71183457999325,0.8
GEO,2009,11.6854633091412,8.09690071521546,0.8
GEO,2010,11.4729313199259,8.1823539551731,0.8
GEO,2011,11.342060657616,8.68433756688962,0.8
GEO,2012,11.4770408812916,8.68197471655936,0.8
GEO,2013,11.3583870223488,8.55734330123689,0.85
GHA,1992,9.93914089128577,5.63119382207141,0.45
GHA,1993,9.8647600204776,5.94508255117964,0.45
GHA,1994,9.886493671554,5.60066546700607,0.45
GHA,1995,9.93423879435375,6.74290719508274,0.45
GHA,1996,9.88802398369866,7.28568204293255,0.6
GHA,1997,9.69573066893726,7.00166448944366,0.6
GHA,1998,9.90618074971566,6.24149535379908,0.6
GHA,1999,9.82822273901771,6.90124027447432,0.6
GHA,2000,9.85909867606489,7.82860533165726,0.6
GHA,2001,9.86145731701466,7.48735354106772,0.8
GHA,2002,9.88019050384171,7.51447265992705,0.8
GHA,2003,10.0310218685249,7.50450091791581,0.8
GHA,2004,10.6564081271793,7.83238727450516,0.9
GHA,2005,10.2186848906859,8.11624634822162,0.9
GHA,2006,10.1592443467426,8.28968999714541,0.9
GHA,2007,10.3100028710198,8.39590557470464,0.9
GHA,2008,10.3069793978625,8.70045839441292,0.9
GHA,2009,10.404758715751,7.93526034360808,0.9
GHA,2010,10.4698665127108,8.50664428180699,0.9
GHA,2011,10.4463409260762,11.2461705395886,0.9
GHA,2012,10.3602065012122,11.2093510237943,0.9
GHA,2013,10.1951312487292,11.297963366261,0.9
GIN,1992,10.4272372072217,0,0.25
GIN,1993,10.1620921870368,0,0.25
GIN,1994,10.1413332807433,0,0.25
GIN,1995,10.2813465613677,0,0.45
GIN,1996,9.76081105537019,0,0.45
GIN,1997,9.66937812440017,0,0.45
GIN,1998,9.81889119431867,0,0.45
GIN,1999,9.50648572368272,0,0.45
GIN,2000,9.30706543543847,0,0.45
GIN,2001,9.56815492893344,0,0.45
GIN,2002,9.58050932183065,0,0.45
GIN,2003,9.62744004328236,0,0.45
GIN,2004,9.8877764357161,0,0.45
GIN,2005,9.52088826760453,0,0.45
GIN,2006,9.29827223221364,0,0.45
GIN,2007,9.46471168001049,0,0.45
GIN,2008,9.96310816378028,0,0.45
GIN,2009,9.73416091752907,0,0.45
GIN,2010,9.08703122914435,0,0.55
GIN,2011,8.9446181956832,0,0.55
GIN,2012,9.50302184914615,0,0.55
GIN,2013,10.009824249751,0,0.7
GMB,1992,10.6924514262825,0,0.9
GMB,1993,10.6458226910229,0,0.9
GMB,1994,10.3492638373904,0,0.15
GMB,1995,9.89813455350644,0,0.15
GMB,1996,9.4898732136721,0,0.2
GMB,1997,9.47475830008648,0,0.25
GMB,1998,9.18768212123215,0,0.25
GMB,1999,9.14719376603529,0,0.25
GMB,2000,9.21449746394156,0,0.25
GMB,2001,9.09949449751861,0,0.25
GMB,2002,9.34789660920899,0,0.25
GMB,2003,9.43406387837161,0,0.25
GMB,2004,8.88510120433057,0,0.25
GMB,2005,9.09144729196097,0,0.25
GMB,2006,9.59310795737405,0,0.25
GMB,2007,9.84297324834734,0,0.25
GMB,2008,9.63699793188689,0,0.25
GMB,2009,9.3676287955178,0,0.25
GMB,2010,9.75278206268682,0,0.25
GMB,2011,9.80632318906306,0,0.25
GMB,2012,9.60944304202475,0,0.25
GMB,2013,9.56892775028912,0,0.25
GNB,1992,10.9243012780001,0,0.25
GNB,1993,10.8854612339762,0,0.25
GNB,1994,11.6366944852637,0,0.6
GNB,1995,11.1369925705379,0,0.6
GNB,1996,11.6006730145522,0,0.6
GNB,1997,10.8246382630826,0,0.6
GNB,1998,10.9067886258713,0,0.5
GNB,1999,10.1855468532108,0,0.65
GNB,2000,10.4250238955958,0,0.75
GNB,2001,10.0907754985231,0,0.75
GNB,2002,9.90523693522025,0,0.75
GNB,2003,11.2115095883395,0,0.45
GNB,2004,9.96142834686885,0,0.45
GNB,2005,9.87446867379782,0,0.8
GNB,2006,10.2342133735895,0,0.8
GNB,2007,10.3119775379753,0,0.8
GNB,2008,10.4849361548767,0,0.8
GNB,2009,10.4289907877339,0,0.8
GNB,2010,10.4537463347958,0,0.8
GNB,2011,10.3905084659437,0,0.8
GNB,2012,10.0208605913215,0,0.55
GNB,2013,10.105473879755,0,0.55
GNQ,1992,11.1597854395289,9.68107105086485,0.15
GNQ,1993,10.8654846776507,10.2051497023738,0.25
GNQ,1994,10.308735124167,9.98009811793233,0.25
GNQ,1995,10.5440756344373,10.7173296513041,0.25
GNQ,1996,10.5783947369209,12.1189359605975,0.2
GNQ,1997,10.272292674629,12.9118173616881,0.2
GNQ,1998,10.2603159618308,12.5816510321219,0.2
GNQ,1999,9.99483581427925,13.1763897947778,0.2
GNQ,2000,10.1612171093706,14.0234636980365,0.2
GNQ,2001,9.7675619034097,,0.2
GNQ,2002,9.7472538249887,,0.2
GNQ,2003,9.94017143021657,,0.2
GNQ,2004,10.1522134531992,,0.2
GNQ,2005,10.3553569976503,15.3815514224747,0.2
GNQ,2006,9.8587875850223,15.4900142103413,0.2
GNQ,2007,10.1219848496054,15.6210884937291,0.2
GNQ,2008,9.74659762075325,15.8876179449551,0.2
GNQ,2009,10.0022470634572,14.9891757100834,0.2
GNQ,2010,11.0995939232632,15.327183701486,0.2
GNQ,2011,9.76530380547606,15.5793632436571,0.2
GNQ,2012,9.24874827081956,15.6167277146917,0.2
GNQ,2013,8.35640654469834,15.3691211368964,0.2
GRC,1992,,8.2319278754733,1
GRC,1993,,7.96008419241765,1
GRC,1994,,7.75151868742889,1
GRC,1995,,7.67119477728857,1
GRC,1996,,8.24554946276146,1
GRC,1997,,7.86434123681423,1
GRC,1998,,6.43642850844414,1
GRC,1999,,4.70058698701334,1
GRC,2000,,7.90384044155268,1
GRC,2001,,7.4811205237872,1
GRC,2002,,7.42493377653246,1
GRC,2003,,7.26708212110417,1
GRC,2004,,7.16040409275006,1
GRC,2005,,7.74489777817591,1
GRC,2006,,7.74043692878974,1
GRC,2007,,7.36228731353507,1
GRC,2008,,7.67676515467228,1
GRC,2009,,7.18449745523746,1
GRC,2010,,8.00110651331593,1
GRC,2011,,8.25401383888575,1
GRC,2012,,8.29822269593875,1
GRC,2013,,8.02423915139196,1
GRD,1992,10.9136543224455,0,
GRD,1993,10.5400806040491,0,
GRD,1994,10.9662068639505,0,
GRD,1995,10.8987302139531,0,
GRD,1996,10.919941758343,0,
GRD,1997,10.4885154823017,0,
GRD,1998,10.372847753791,0,
GRD,1999,10.0207495916926,0,
GRD,2000,11.4310212389828,0,
GRD,2001,10.3395028463586,0,
GRD,2002,9.96260182326886,0,
GRD,2003,11.2402905660427,0,
GRD,2004,11.4792338975011,0,
GRD,2005,12.3809222086352,0,
GRD,2006,10.3522098256503,0,
GRD,2007,10.6385477929253,0,
GRD,2008,9.40710446705044,0,
GRD,2009,10.2946160625191,0,
GRD,2010,10.9953485982916,0,
GRD,2011,11.3295536057154,0,
GRD,2012,9.25572588061457,0,
GRD,2013,10.2375896526115,0,
GTM,1992,9.83201935201431,7.62004537990676,0.65
GTM,1993,9.82061805800765,7.72944356095974,0.65
GTM,1994,9.66270677946724,7.75693667726639,0.65
GTM,1995,9.6604661217192,8.11624887754683,0.65
GTM,1996,9.50019495011191,8.85860241737195,0.9
GTM,1997,9.8870785508414,8.99196983112235,0.9
GTM,1998,9.70196186323866,8.60642922177092,0.9
GTM,1999,9.91351385202672,9.03502186866202,0.9
GTM,2000,9.88854372653896,9.49209147662028,0.9
GTM,2001,9.73070280685929,9.18052841986905,0.9
GTM,2002,9.70030969208057,9.38034606538701,0.9
GTM,2003,9.76115987784972,9.45505065942458,0.9
GTM,2004,9.6787536924084,9.50510830833195,0.9
GTM,2005,9.73277021096271,9.8075785132899,0.9
GTM,2006,10.4185489801723,9.84954545429949,0.9
GTM,2007,10.3227558612214,9.82271834188848,0.9
GTM,2008,10.4254842817449,10.0469142530898,0.9
GTM,2009,10.0865988666399,9.28504296240019,0.9
GTM,2010,10.0910305059224,9.48796537285982,0.9
GTM,2011,9.84971618260828,9.83974307905196,0.9
GTM,2012,9.7680467564618,9.74831402981295,0.9
GTM,2013,9.86930652918827,9.57671676500401,0.9
GUY,1992,10.4567535160432,0,0.8
GUY,1993,10.503521054885,0,0.8
GUY,1994,10.5270534390263,0,0.8
GUY,1995,10.3332304173296,0,0.8
GUY,1996,10.8992285672463,0,0.8
GUY,1997,12.5076562367372,0,0.8
GUY,1998,11.124696624703,0,0.8
GUY,1999,10.8551591927988,0,0.8
GUY,2000,11.1246096895234,0,0.8
GUY,2001,11.0058458064129,0,0.8
GUY,2002,10.7055444657204,0,0.8
GUY,2003,10.5367844727599,0,0.8
GUY,2004,11.4319404760653,0,0.8
GUY,2005,10.872136122306,0,0.8
GUY,2006,11.025599490668,0,0.8
GUY,2007,10.8906101296343,0,0.8
GUY,2008,10.9239024016956,0,0.8
GUY,2009,10.896189501552,0,0.8
GUY,2010,11.3556370817325,0,0.8
GUY,2011,11.442780301138,0,0.8
GUY,2012,10.6363438180148,0,0.8
GUY,2013,9.83666070288634,0,0.8
HND,1992,10.5783908882051,0,0.8
HND,1993,10.5240668182662,0,0.8
HND,1994,10.3720889965273,0,0.8
HND,1995,10.6113365594866,0,0.8
HND,1996,10.177851622369,0,0.8
HND,1997,10.1523198886823,0,0.8
HND,1998,10.3430293708549,0,0.8
HND,1999,10.9244780371508,0,0.85
HND,2000,10.7630367583121,0,0.85
HND,2001,11.0430690768696,0,0.85
HND,2002,10.6676340243337,0,0.85
HND,2003,10.3909931461158,0,0.85
HND,2004,10.7272518130918,0,0.85
HND,2005,11.0227589368824,1.00262149760767,0.85
HND,2006,10.8273144506879,3.73668776105106,0.85
HND,2007,10.528491791627,3.76221797777314,0.85
HND,2008,10.7011609983061,4.05979473208833,0.85
HND,2009,10.5244707893168,3.35640305724371,0.85
HND,2010,10.4130061806704,3.67092082906732,0.85
HND,2011,9.83827818450282,4.10117354663082,0.85
HND,2012,10.0210130450743,4.04212464528395,0.85
HND,2013,10.0330016641006,3.93196718285763,0.85
HRV,1992,,,0.35
HRV,1993,,,0.35
HRV,1994,9.25066839372875,,0.35
HRV,1995,9.11656108843982,9.89827160063783,0.25
HRV,1996,10.2303196536551,10.133074281723,0.25
HRV,1997,8.52989890202929,9.86961068666027,0.25
HRV,1998,8.67651546670382,8.56423713144639,0.25
HRV,1999,8.73823486090561,9.63067775438911,0.55
HRV,2000,9.16622051990072,10.3500025577052,0.9
HRV,2001,9.92626823786324,9.99249711594026,0.9
HRV,2002,10.0650841606861,10.0058899635225,0.9
HRV,2003,9.8750429748248,10.1134511209421,0.9
HRV,2004,9.92477477247249,10.3837491188711,0.9
HRV,2005,9.58505442897338,10.6943471484484,0.95
HRV,2006,9.67781490667427,10.7844657048732,0.95
HRV,2007,9.47040851114434,10.8389034404462,0.95
HRV,2008,9.4392772003826,11.1573343978482,0.95
HRV,2009,9.01730836402804,10.525163191567,0.95
HRV,2010,9.16070570236865,10.5680790968971,0.95
HRV,2011,,11.0354358116488,0.95
HRV,2012,,10.9573903478287,0.95
HRV,2013,,10.8923783225517,0.95
HTI,1992,9.284601302477,0,0.15
HTI,1993,9.49373539481381,0,0.15
HTI,1994,11.2960892307907,0,0.8
HTI,1995,11.1191493795319,0,0.8
HTI,1996,9.87750647944758,0,0.85
HTI,1997,10.0171661845716,0,0.85
HTI,1998,10.353092388753,0,0.85
HTI,1999,9.86708546568894,0,0.65
HTI,2000,9.82728224840061,0,0.4
HTI,2001,9.68567930952594,0,0.4
HTI,2002,9.58867374836849,0,0.4
HTI,2003,9.77015379345573,0,0.4
HTI,2004,10.0636936291761,0,0.5
HTI,2005,10.3527870141387,0,0.65
HTI,2006,10.5821175968929,0,0.75
HTI,2007,10.7440389549484,0,0.75
HTI,2008,10.975991212119,0,0.75
HTI,2009,11.1937234579185,0,0.75
HTI,2010,12.367321569396,0,0.5
HTI,2011,11.6742439931363,0,0.5
HTI,2012,11.3078509527372,0,0.5
HTI,2013,11.098986321189,0,0.5
HUN,1992,,9.6296695580571,1
HUN,1993,,9.56558807036473,1
HUN,1994,,9.41857324497452,1
HUN,1995,,9.52719629354806,1
HUN,1996,,9.70993691432836,1
HUN,1997,,9.22019325505225,1
HUN,1998,,7.99558342791225,1
HUN,1999,,9.05582491335898,1
HUN,2000,,9.75843843526578,1
HUN,2001,,9.42395723993995,1
HUN,2002,,9.43333880286741,1
HUN,2003,,9.62346847737305,1
HUN,2004,,9.87451677416156,1
HUN,2005,,10.0861077378357,1
HUN,2006,,10.2167782493776,1
HUN,2007,,10.2088025406532,1
HUN,2008,,10.5446155477546,1
HUN,2009,,9.87527678034652,1
HUN,2010,,9.91000830257778,1
HUN,2011,,10.3818454996181,1
HUN,2012,,10.3332040482148,1
HUN,2013,,10.1923572595185,1
IDN,1992,9.19312999725288,10.4961205534779,0.15
IDN,1993,9.15502254781819,10.4484569184355,0.15
IDN,1994,8.91764580908094,10.2636475337048,0.15
IDN,1995,8.71540639203959,10.3112181709215,0.15
IDN,1996,8.51685993864144,10.5161386071125,0.15
IDN,1997,8.22162505218548,10.3367456923277,0.15
IDN,1998,8.68254749920062,9.5557430881754,0.25
IDN,1999,9.18847744571019,10.1199379708078,0.8
IDN,2000,8.87683977760642,10.8147425600521,0.8
IDN,2001,8.73962609399422,10.4035126634086,0.8
IDN,2002,8.57532876371655,10.3367997719311,0.8
IDN,2003,8.87598055684659,10.3713930995052,0.8
IDN,2004,-6.08827130809544,10.7015636104337,0.9
IDN,2005,9.18977460072915,11.0739090953298,0.9
IDN,2006,7.89041477248741,11.1697225802216,0.9
IDN,2007,7.41470903401277,11.1160321481283,0.9
IDN,2008,7.81318670141575,11.490408949643,0.9
IDN,2009,7.22395091120498,10.7595052832765,0.9
IDN,2010,8.29470411872308,11.170383618323,0.9
IDN,2011,6.09315567670878,11.570894079263,0.9
IDN,2012,-5.84905458007767,11.4242497599237,0.9
IDN,2013,3.9114935850509,11.289463281238,0.9
IND,1992,7.19101725217362,8.02921312719143,0.9
IND,1993,6.78102786063868,7.86498697389923,0.9
IND,1994,7.28946273408704,7.92751849159856,0.9
IND,1995,7.00822018183923,8.086225524994,0.9
IND,1996,6.95481091003332,8.25689659554806,0.9
IND,1997,6.83617929216339,8.17275192781376,0.9
IND,1998,6.80198029315923,7.48353886005199,0.95
IND,1999,6.69554116432805,8.04934793399986,0.95
IND,2000,6.42307434747407,8.57710778926695,0.95
IND,2001,6.73552358649637,8.27347279673189,0.95
IND,2002,6.57673667417286,8.34673383602327,0.95
IND,2003,5.84828215106716,8.45161052924284,0.95
IND,2004,2.76541773395372,8.7979768648252,0.95
IND,2005,6.6188107979701,9.1215883879795,0.95
IND,2006,6.32552939647681,9.27565603029445,0.95
IND,2007,6.644928025625,9.37370343184528,0.95
IND,2008,7.16197191622375,9.66346890325629,0.95
IND,2009,7.16157396621133,8.85301727307513,0.95
IND,2010,7.49024109027339,9.305046011704,0.95
IND,2011,7.39624021661738,9.87783309292228,0.95
IND,2012,7.07857281776518,9.84057238818972,0.95
IND,2013,7.25786198120406,9.74682807716233,0.95
IRL,1992,,0,1
IRL,1993,,0,1
IRL,1994,,0,1
IRL,1995,,0,1
IRL,1996,,0,1
IRL,1997,,0,1
IRL,1998,,0,1
IRL,1999,,0,1
IRL,2000,,0,1
IRL,2001,,0,1
IRL,2002,,0,1
IRL,2003,,0,1
IRL,2004,,0,1
IRL,2005,,3.99365655560145,1
IRL,2006,,4.79338612747943,1
IRL,2007,,0,1
IRL,2008,,0,1
IRL,2009,,0,1
IRL,2010,,8.31924574503592,1
IRL,2011,,7.91097833033263,1
IRL,2012,,7.9608259077203,1
IRL,2013,,7.71380342745909,1
IRN,1992,6.95212991012327,,0.2
IRN,1993,7.29973310111335,12.6282407740177,0.2
IRN,1994,7.25752199685583,12.5525719678241,0.2
IRN,1995,7.84616596106176,12.6089201983231,0.2
IRN,1996,7.7192504659583,12.8389678901704,0.2
IRN,1997,7.86411598397509,12.6853925407397,0.65
IRN,1998,7.7008574146402,12.2016053549777,0.65
IRN,1999,7.65802627890666,12.5847564754244,0.65
IRN,2000,7.43877932167556,13.1342080150185,0.65
IRN,2001,7.20750010245552,12.9096631776291,0.65
IRN,2002,7.09428822019128,12.8652617370169,0.65
IRN,2003,7.31084013407642,13.0959627784265,0.65
IRN,2004,7.60656293978548,13.4201316752892,0.15
IRN,2005,6.98364706375537,13.8054293967697,0.2
IRN,2006,6.88111549199417,13.9483493655621,0.2
IRN,2007,6.87646706397726,14.0182473636095,0.2
IRN,2008,6.7458350572258,14.3124355324453,0.2
IRN,2009,6.76213115466257,13.7647365213066,0.15
IRN,2010,6.85819564462459,14.0564034766963,0.15
IRN,2011,6.81832980085804,14.3998798513813,0.15
IRN,2012,7.22405175848335,14.2169485435283,0.15
IRN,2013,7.07769754564442,14.09521762718,0.15
IRQ,1992,8.18998238176026,,0.05
IRQ,1993,8.20596985460194,,0.05
IRQ,1994,9.13776933054049,11.7669273090508,0.05
IRQ,1995,9.34790127221258,11.8345169225132,0.05
IRQ,1996,9.49037943447896,12.0531086588947,0.05
IRQ,1997,9.00357394309621,12.5971412821155,0.05
IRQ,1998,8.09242364631796,12.7063609231445,0.05
IRQ,1999,8.11559443233021,13.2585678606001,0.05
IRQ,2000,8.14519664740302,13.7767604866162,0.05
IRQ,2001,8.29705962821267,13.467804280793,0.05
IRQ,2002,8.09694001720931,13.2894747142558,0.05
IRQ,2003,11.3056445578454,12.979695073771,
IRQ,2004,11.9988978491462,13.6633622217894,
IRQ,2005,13.5591690336051,13.9538230072386,
IRQ,2006,12.6161333890539,14.1849119960416,
IRQ,2007,12.6728807677706,14.3199720677471,
IRQ,2008,12.7279785052884,14.7381270340845,
IRQ,2009,11.3791343646178,14.1891378427109,
IRQ,2010,11.0703446110062,14.473023692903,0.65
IRQ,2011,10.9403114547313,14.8943536516673,0.65
IRQ,2012,10.4070626642691,14.9829047520694,0.65
IRQ,2013,10.5473083769704,14.919009684484,0.65
ISL,1992,,0,
ISL,1993,,0,
ISL,1994,,0,
ISL,1995,,0,
ISL,1996,,0,
ISL,1997,,0,
ISL,1998,,0,
ISL,1999,,0,
ISL,2000,,0,
ISL,2001,,0,
ISL,2002,,0,
ISL,2003,,0,
ISL,2004,,0,
ISL,2005,,0,
ISL,2006,,0,
ISL,2007,,0,
ISL,2008,,0,
ISL,2009,,0,
ISL,2010,,0,
ISL,2011,,0,
ISL,2012,,0,
ISL,2013,,0,
ISR,1992,12.9038038393453,,0.8
ISR,1993,12.3910796108404,,0.8
ISR,1994,12.3265031985046,,0.8
ISR,1995,10.9966614097348,4.84328565028067,0.8
ISR,1996,12.8724349587534,4.48539067649198,0.8
ISR,1997,,5.55397989511343,0.8
ISR,1998,,4.09749537617509,0.8
ISR,1999,,4.27769103863698,0.8
ISR,2000,,4.76888261329835,0.8
ISR,2001,,4.54204567640843,0.8
ISR,2002,,4.76085700109437,0.8
ISR,2003,,4.39106906800537,0.8
ISR,2004,,4.25074389877369,0.8
ISR,2005,,4.62018494303808,0.8
ISR,2006,,6.02485660030103,0.8
ISR,2007,,5.53635915092871,0.8
ISR,2008,,6.22853768175748,0.8
ISR,2009,,5.6940243178895,0.8
ISR,2010,,5.56762528602734,0.8
ISR,2011,,7.52303920916606,0.8
ISR,2012,,7.00100554921803,0.8
ISR,2013,,8.38993658319392,0.8
ITA,1992,,8.42807814947945,1
ITA,1993,,8.42808684859663,1
ITA,1994,,8.35711514198194,1
ITA,1995,,8.52510360434089,1
ITA,1996,,8.93381828353278,1
ITA,1997,,8.7772050398976,1
ITA,1998,,7.56283590054091,1
ITA,1999,,8.56719027725371,1
ITA,2000,,9.20194235744373,1
ITA,2001,,8.80118499826667,1
ITA,2002,,9.12248813717052,1
ITA,2003,,9.3106753605248,1
ITA,2004,,9.58453545375945,1
ITA,2005,,10.0843848347884,1
ITA,2006,,10.1687745429364,1
ITA,2007,,10.2803219418168,1
ITA,2008,,10.5505498231109,1
ITA,2009,,9.78820862384335,1
ITA,2010,,10.0291323812231,1
ITA,2011,,10.5668472683461,1
ITA,2012,,10.538819528487,1
ITA,2013,,10.4811396161139,1
JAM,1992,10.7475962410665,0,1
JAM,1993,10.5326468266109,0,0.95
JAM,1994,10.3102429618343,0,0.95
JAM,1995,10.2047532249615,0,0.95
JAM,1996,7.3884424501465,0,0.95
JAM,1997,-7.54994719477958,0,0.95
JAM,1998,7.22880448700862,0,0.95
JAM,1999,-9.07424104939453,0,0.95
JAM,2000,-9.22004636744286,0,0.95
JAM,2001,-5.78346568417769,0,0.95
JAM,2002,-7.26453489188463,8.35101371369301,0.95
JAM,2003,6.21787392248404,8.75353492684804,0.95
JAM,2004,8.54534957323058,8.74598163013477,0.95
JAM,2005,8.36795314543454,9.26534108279669,0.95
JAM,2006,-4.61476561225715,10.3152701608017,0.95
JAM,2007,-8.70502156875944,10.2903854338526,0.95
JAM,2008,-7.1895163614943,10.8926284997156,0.95
JAM,2009,7.84719574766367,10.2605406461065,0.95
JAM,2010,-6.34312140369789,9.36347498074817,0.95
JAM,2011,-7.96712136522702,10.2245756097753,0.95
JAM,2012,-6.90787878394152,10.1804144627104,0.95
JAM,2013,-8.64226487427096,10.0839130880361,0.95
JOR,1992,11.236476615914,4.35871408337377,0.4
JOR,1993,10.6491280296999,3.57534355505984,0.4
JOR,1994,10.8402377663211,3.43274373448651,0.4
JOR,1995,11.3281938633022,3.37790958722884,0.4
JOR,1996,11.1035254498041,3.82210803721175,0.4
JOR,1997,10.9562734661738,3.69857307915094,0.4
JOR,1998,10.8917202424886,3.29190397753833,0.4
JOR,1999,11.0295128392066,3.61722822221656,0.4
JOR,2000,11.1774496636269,4.11216442631676,0.4
JOR,2001,10.91732221522,3.81006108613867,0.4
JOR,2002,11.1107168055882,3.7224846386867,0.4
JOR,2003,12.1560695266093,3.76066416985736,0.4
JOR,2004,11.2111616438117,3.91179414173078,0.4
JOR,2005,11.2017439700772,4.15126788487901,0.4
JOR,2006,10.9478714674015,4.38046848945064,0.4
JOR,2007,10.6633056141997,4.4051943226194,0.35
JOR,2008,11.0242774829933,5.05297481166242,0.35
JOR,2009,11.1292746718928,4.35261216637636,0.35
JOR,2010,10.9402829260062,4.42760385906511,0.35
JOR,2011,11.0364865219145,4.51878812005063,0.35
JOR,2012,11.6302231160132,4.64635808803497,0.35
JOR,2013,11.4539715853687,4.42436457381162,0.35
JPN,1992,,6.42786237526967,1
JPN,1993,,6.41774005088231,1
JPN,1994,,6.213739960964,1
JPN,1995,,6.33162256693944,1
JPN,1996,,6.49084288594666,1
JPN,1997,,6.17621027881041,1
JPN,1998,,5.44987898689764,1
JPN,1999,,5.99116819063216,1
JPN,2000,,6.68761714468033,1
JPN,2001,,5.97011619096367,1
JPN,2002,,5.91466323131521,1
JPN,2003,,6.01190300096388,1
JPN,2004,,6.06722384863029,1
JPN,2005,,6.5826720823193,1
JPN,2006,,6.65132837369921,1
JPN,2007,,6.79297517072005,1
JPN,2008,,6.92225697626507,1
JPN,2009,,6.21805236739491,1
JPN,2010,,6.56787081549928,1
JPN,2011,,7.04309246518454,1
JPN,2012,,7.10901446062404,1
JPN,2013,,7.04377671297882,1
KAZ,1992,6.31247338929874,11.2378296990278,0.35
KAZ,1993,6.55150478408402,11.1266208179464,0.35
KAZ,1994,7.48236027329546,11.0122127624203,0.35
KAZ,1995,7.51500159250683,11.1702915057683,0.2
KAZ,1996,8.65784740275939,11.6114851648246,0.2
KAZ,1997,8.68155396229367,11.5019341031537,0.2
KAZ,1998,9.34517839156672,10.3691155321888,0.2
KAZ,1999,9.08407743066093,11.6664216567313,0.2
KAZ,2000,9.25829411446689,12.5827887388712,0.2
KAZ,2001,8.99448276076971,12.3885478188384,0.2
KAZ,2002,9.21058871234007,12.5902587591996,0.2
KAZ,2003,9.60227314078388,12.8296689812923,0.2
KAZ,2004,9.48300693830177,13.2719388892178,0.2
KAZ,2005,9.16515150780524,13.6881979518568,0.2
KAZ,2006,8.74438107112494,13.8769570013341,0.2
KAZ,2007,9.3452138677491,14.0038402067691,0.2
KAZ,2008,9.56514615487371,14.4379004040383,0.2
KAZ,2009,9.27390967877434,13.8869813398338,0.2
KAZ,2010,8.69818717911004,14.0506758064966,0.2
KAZ,2011,7.07124081603629,14.5437959586838,0.2
KAZ,2012,7.63373013066189,14.4769371548553,0.2
KAZ,2013,6.41421410476667,14.419687874652,0.2
KEN,1992,9.967690035034,0,0.25
KEN,1993,9.74036637261061,0,0.25
